1,0,0,1500,1000
2,682.6700000000001,3,429.83,375
3,606.45,2,500,375
4,668.8800000000001,2,500,375
5,487.88,3,947.67,375
6,675.3399999999999,3,1989.11,375
7,711.53,3,2190.17,375
8,978.8199999999999,4,1500,750
9,647.8800000000001,2,500,375
10,962.1800000000001,4,1500,750
11,962.1800000000001,4,1500,750
12,624.6500000000001,2,500,375
13,473.91999999999996,3,870.11,375
14,473.91999999999996,3,870.11,375
15,1098.35,4,1500,750
16,1080.75,4,1500,750
17,805.8,3,1113.89,750
18,811.6600000000001,3,2746.44,750
19,979.0799999999999,4,1500,750
20,649.77,2,500,375
21,522.44,2,500,375
22,1147.47,4,1500,750
23,1158.46,4,1500,750
24,1058.6,4,1500,750
25,665.77,3,1935.94,375
26,877.1500000000001,4,1500,750
27,1439.31,4,1500,750
28,993.3800000000001,4,1500,750
29,1188.55,4,1500,750
30,928.3199999999999,4,1500,750
31,553.94,3,1314.67,375
32,1077.26,4,1500,750
33,662.95,2,500,375
34,725.46,3,667.56,375
35,640.77,2,500,375
36,613.44,2,500,375
37,613.44,2,500,375
38,568.3800000000001,2,500,375
39,568.3800000000001,2,500,375
40,568.3800000000001,2,500,375
41,568.3800000000001,2,500,375
42,568.3800000000001,2,500,375
43,568.3800000000001,2,500,375
44,568.3800000000001,2,500,375
45,568.3800000000001,2,500,375
46,747.5799999999999,3,790.44,375
47,747.5799999999999,3,790.44,375
48,747.5799999999999,3,790.44,375
49,747.5799999999999,3,790.44,375
50,747.5799999999999,3,790.44,375
51,747.5799999999999,3,790.44,375
52,292.46000000000004,0,0,0
53,292.46000000000004,0,0,0
54,292.46000000000004,0,0,0
55,292.46000000000004,0,0,0
56,292.46000000000004,0,0,0
57,292.46000000000004,0,0,0
58,292.46000000000004,0,0,0
59,292.46000000000004,0,0,0
60,292.46000000000004,0,0,0
61,292.46000000000004,0,0,0
62,292.46000000000004,0,0,0
63,292.46000000000004,0,0,0
64,292.46000000000004,0,0,0
65,292.46000000000004,0,0,0
66,292.46000000000004,0,0,0
67,292.46000000000004,0,0,0
68,292.46000000000004,0,0,0
69,292.46000000000004,0,0,0
70,292.46000000000004,0,0,0
71,292.46000000000004,0,0,0
72,292.46000000000004,0,0,0
73,292.46000000000004,0,0,0
74,292.46000000000004,0,0,0
75,292.46000000000004,0,0,0
76,292.46000000000004,0,0,0
77,292.46000000000004,0,0,0
78,292.46000000000004,0,0,0
79,292.46000000000004,0,0,0
80,292.46000000000004,0,0,0
81,292.46000000000004,0,0,0
82,292.46000000000004,0,0,0
83,292.46000000000004,0,0,0
84,292.46000000000004,0,0,0
85,292.46000000000004,0,0,0
86,292.46000000000004,0,0,0
87,292.46000000000004,0,0,0
88,292.46000000000004,0,0,0
89,292.46000000000004,0,0,0
90,292.46000000000004,0,0,0
91,292.46000000000004,0,0,0
92,292.46000000000004,0,0,0
93,292.46000000000004,0,0,0
94,292.46000000000004,0,0,0
95,292.46000000000004,0,0,0
96,292.46000000000004,0,0,0
97,292.46000000000004,0,0,0
98,292.46000000000004,0,0,0
99,292.46000000000004,0,0,0
100,292.46000000000004,0,0,0
101,292.46000000000004,0,0,0
102,292.46000000000004,0,0,0
103,292.46000000000004,0,0,0
104,292.46000000000004,0,0,0
105,292.46000000000004,0,0,0
106,292.46000000000004,0,0,0
107,292.46000000000004,0,0,0
108,292.46000000000004,0,0,0
109,292.46000000000004,0,0,0
110,292.46000000000004,0,0,0
111,292.46000000000004,0,0,0
112,292.46000000000004,0,0,0
113,292.46000000000004,0,0,0
114,292.46000000000004,0,0,0
115,292.46000000000004,0,0,0
116,292.46000000000004,0,0,0
117,292.46000000000004,0,0,0
118,292.46000000000004,0,0,0
119,82.57000000000005,0,0,0
120,82.57000000000005,0,0,0
121,82.57000000000005,0,0,0
122,82.57000000000005,0,0,0
123,82.57000000000005,0,0,0
124,436.30999999999995,2,500,375
125,44.460000000000036,0,0,0
126,609.8599999999999,2,500,375
127,609.8599999999999,2,500,375
128,817.8800000000001,3,1181.0,750
129,817.8800000000001,3,1181.0,750
130,817.8800000000001,3,1181.0,750
131,817.8800000000001,3,1181.0,750
132,556.6199999999999,2,500,375
133,556.6199999999999,2,500,375
134,454.24,2,500,375
135,1230.08,4,1500,750
136,1230.08,4,1500,750
137,1297.84,4,1500,750
138,1374.25,4,1500,750
139,1374.25,4,1500,750
140,1374.25,4,1500,750
141,1006.1500000000001,4,1500,750
142,642.25,2,500,375
143,642.25,2,500,375
144,313.80999999999995,1,0,375
145,953.72,4,1500,750
146,826.8699999999999,3,1230.94,750
147,1594.4299999999998,4,1500,1500
148,767.44,3,900.78,375
149,1585.6,4,1500,1500
150,1560.9899999999998,4,1500,1500
151,1155.55,4,1500,750
152,1080.2,4,1500,750
153,1331.12,4,1500,750
154,901.4000000000001,4,1500,750
155,473.94000000000005,3,870.22,375
156,1448.39,4,1500,750
157,1261.61,4,1500,750
158,1448.39,4,1500,750
159,1448.39,4,1500,750
160,1448.39,4,1500,750
161,1150.34,4,1500,750
162,1448.39,4,1500,750
163,1041.63,4,1500,750
164,1324.0,4,1500,750
165,1243.8,4,1500,750
166,1155.15,4,1500,750
167,1155.15,4,1500,750
168,1155.15,4,1500,750
169,1155.15,4,1500,750
170,1155.15,4,1500,750
171,1155.15,4,1500,750
172,1155.15,4,1500,750
173,1155.15,4,1500,750
174,1155.15,4,1500,750
175,1155.15,4,1500,750
176,1155.15,4,1500,750
177,1155.15,4,1500,750
178,1155.15,4,1500,750
179,1155.15,4,1500,750
180,1155.15,4,1500,750
181,1155.15,4,1500,750
182,1155.15,4,1500,750
183,1155.15,4,1500,750
184,1155.15,4,1500,750
185,1155.15,4,1500,750
186,1155.15,4,1500,750
187,1155.15,4,1500,750
188,1155.15,4,1500,750
189,1155.15,4,1500,750
190,1155.15,4,1500,750
191,1155.15,4,1500,750
192,1155.15,4,1500,750
193,1155.15,4,1500,750
194,1155.15,4,1500,750
195,1155.15,4,1500,750
196,1155.15,4,1500,750
197,1155.15,4,1500,750
198,1155.15,4,1500,750
199,1155.15,4,1500,750
200,1155.15,4,1500,750
201,1155.15,4,1500,750
202,1155.15,4,1500,750
203,1155.15,4,1500,750
204,1155.15,4,1500,750
205,1155.15,4,1500,750
206,1155.15,4,1500,750
207,1155.15,4,1500,750
208,1155.15,4,1500,750
209,1155.15,4,1500,750
210,1155.15,4,1500,750
211,1155.15,4,1500,750
212,1155.15,4,1500,750
213,1155.15,4,1500,750
214,1155.15,4,1500,750
215,1155.15,4,1500,750
216,1155.15,4,1500,750
217,1155.15,4,1500,750
218,1155.15,4,1500,750
219,1155.15,4,1500,750
220,1155.15,4,1500,750
221,1155.15,4,1500,750
222,1155.15,4,1500,750
223,1155.15,4,1500,750
224,1155.15,4,1500,750
225,1155.15,4,1500,750
226,1155.15,4,1500,750
227,1155.15,4,1500,750
228,1155.15,4,1500,750
229,1155.15,4,1500,750
230,1155.15,4,1500,750
231,1155.15,4,1500,750
232,1155.15,4,1500,750
233,1155.15,4,1500,750
234,1155.15,4,1500,750
235,1155.15,4,1500,750
236,1155.15,4,1500,750
237,1155.15,4,1500,750
238,1155.15,4,1500,750
239,1143.85,4,1500,750
240,1367.78,4,1500,750
241,937.5999999999999,4,1500,750
242,676.72,2,500,375
243,839.81,3,2902.83,750
244,541.8,2,500,375
245,437.92999999999995,2,500,375
246,437.92999999999995,2,500,375
247,437.92999999999995,2,500,375
248,36.789999999999964,0,0,0
249,36.789999999999964,0,0,0
250,36.789999999999964,0,0,0
251,36.789999999999964,0,0,0
252,36.789999999999964,0,0,0
253,36.789999999999964,0,0,0
254,36.789999999999964,0,0,0
255,351.44000000000005,2,500,375
256,351.44000000000005,2,500,375
257,351.44000000000005,2,500,375
258,351.44000000000005,2,500,375
259,351.44000000000005,2,500,375
260,351.44000000000005,2,500,375
261,351.44000000000005,2,500,375
