0.072,1500,0.02025137,0.00775824,-0.0028489
0.086,1500,0.02025137,0.00475824,-0.0028489
0.096,1500,0.01825137,0.00075824,0.0041511
0.106,1500,0.02025137,0.00375824,0.0031511
0.116,1500,0.02025137,0.00575824,0.0001511
0.126,1500,0.02025137,0.00575824,0.0001511
0.136,1500,0.02125137,0.00275824,-0.0008489
0.147,1500,0.01925137,0.00275824,0.0021511
0.157,1500,0.01925137,0.00675824,-0.0008489
0.167,1500,0.01825137,0.00375824,-0.0008489
0.176,1500,0.02225137,0.00375824,0.0011511
0.186,1500,0.02025137,0.00275824,0.0041511
0.197,1500,0.01625137,0.00575824,-0.0028489
0.206,1500,0.01725137,0.00175824,-0.0018489
0.216,1500,0.02225137,0.00175824,-0.0018489
0.226,1500,0.02025137,0.00275824,0.0031511
0.236,1500,0.01725137,0.00575824,0.0001511
0.246,1500,0.01825137,0.00375824,-0.0028489
0.256,1500,0.01925137,-0.00024176,0.0031511
0.267,1500,0.02325137,0.00075824,0.0001511
0.277,1500,0.02025137,0.00875824,-0.0028489
0.287,1500,0.01925137,0.00475824,-0.0008489
0.297,1500,0.02025137,0.00075824,0.0021511
0.307,1500,0.02025137,0.00375824,-0.0028489
0.317,1500,0.01825137,0.00375824,-0.0008489
0.326,1500,0.02025137,0.00275824,-0.0008489
0.336,1500,0.02225137,0.00275824,0.0021511
0.347,1500,0.02125137,0.00575824,0.0021511
0.356,1500,0.01925137,0.00575824,-0.0028489
0.366,1500,0.01925137,0.00275824,0.0011511
0.376,1500,0.02225137,0.00075824,-0.0008489
0.386,1500,0.01925137,0.00175824,-0.0018489
0.396,1500,0.01725137,0.00675824,-0.0018489
0.407,1500,0.01525137,0.00275824,0.0001511
0.417,1500,0.01925137,0.00175824,-0.0008489
0.427,1500,0.02225137,0.00575824,-0.0048489
0.437,1500,0.01825137,0.00175824,0.0011511
0.447,1500,0.02125137,0.00475824,0.0001511
0.457,1500,0.02025137,0.00375824,0.0001511
0.467,1500,0.01625137,0.00375824,-0.0018489
0.477,1500,0.02125137,0.00575824,0.0031511
0.486,1500,0.02325137,0.00375824,0.0021511
0.496,1500,0.02025137,0.00275824,0.0031511
0.506,1500,0.01525137,0.00675824,-0.0018489
0.516,1500,0.02025137,0.00275824,0.0011511
0.527,1500,0.02025137,0.00275824,0.0021511
0.537,1500,0.01825137,0.00075824,0.0011511
0.547,1500,0.02125137,0.00375824,0.0011511
0.557,1500,0.02125137,0.00475824,0.0001511
0.567,1500,0.01925137,-0.00124176,-0.0018489
0.577,1500,0.02025137,0.00475824,0.0021511
0.586,1500,0.01925137,0.00575824,-0.0038489
0.596,1500,0.02025137,0.00375824,-0.0018489
0.606,1500,0.02025137,0.00375824,0.0001511
0.617,1500,0.02125137,0.00575824,0.0031511
0.627,1500,0.02125137,0.00375824,-0.0028489
0.637,1500,0.02125137,0.00275824,-0.0008489
0.647,1500,0.02125137,0.00575824,0.0011511
0.657,1500,0.01825137,0.00675824,0.0001511
0.666,1500,0.02025137,0.00175824,0.0011511
0.676,1500,0.02125137,0.00375824,0.0011511
0.686,1500,0.01925137,0.00675824,-0.0008489
0.697,1500,0.01725137,0.00175824,0.0021511
0.707,1500,0.01925137,0.00275824,0.0031511
0.717,1500,0.02025137,0.00575824,0.0011511
0.727,1500,0.02125137,0.00475824,-0.0008489
0.737,1500,0.01925137,0.00375824,0.0031511
0.747,1500,0.01925137,0.00575824,0.0001511
0.757,1500,0.02225137,0.00175824,0.0011511
0.766,1500,0.02225137,0.00475824,-0.0008489
0.776,1500,0.02325137,0.00475824,-0.0028489
0.787,1500,0.02125137,0.00675824,-0.0018489
0.797,1500,0.01725137,0.00175824,0.0021511
0.807,1500,0.01925137,0.00375824,-0.0038489
0.817,1500,0.02125137,0.00575824,0.0031511
0.827,1500,0.02025137,0.00475824,0.0001511
0.836,1500,0.01725137,0.00375824,0.0001511
0.846,1500,0.02025137,0.00375824,-0.0028489
0.856,1500,0.02025137,0.00475824,-0.0018489
0.866,1500,0.01925137,0.00175824,0.0011511
0.877,1500,0.02025137,0.00375824,-0.0018489
0.887,1500,0.01725137,0.00475824,0.0021511
0.897,1500,0.02125137,0.00375824,-0.0008489
0.907,1500,0.02125137,0.00175824,-0.0008489
0.917,1500,0.02025137,0.00675824,0.0021511
0.927,1500,0.01725137,0.00875824,-0.0008489
0.936,1500,0.01925137,0.00375824,0.0011511
0.946,1500,0.02225137,0.00475824,0.0001511
0.957,1500,0.02125137,0.00775824,-0.0018489
0.967,1500,0.01625137,0.00175824,0.0001511
0.977,1500,0.02125137,-0.00024176,-0.0028489
0.987,1500,0.02425137,0.00475824,-0.0008489
0.997,1500,0.01825137,0.00375824,0.0001511
1.007,1500,0.01525137,0.00475824,0.0021511
1.017,1500,0.02225137,0.00375824,0.0001511
1.026,1500,0.02225137,0.00175824,-0.0008489
1.036,1500,0.01825137,0.00175824,-0.0038489
1.047,1500,0.01825137,0.00575824,0.0011511
1.057,1500,0.01925137,0.00375824,0.0031511
1.067,1500,0.02225137,0.00175824,-0.0008489
1.077,1500,0.01625137,0.00575824,-0.0038489
1.087,1500,0.01925137,0.00375824,0.0011511
1.097,1500,0.01925137,-0.00024176,0.0011511
1.107,1500,0.01925137,0.00475824,-0.0008489
1.117,1500,0.02325137,0.00675824,-0.0028489
1.126,1500,0.01925137,0.00275824,0.0021511
