23:51:31,0,0,0
23:51:31,0,0,0
23:51:31,0,0,0
23:51:31,0,0,0
23:51:31,0,0,0
23:51:31,0,0,0
23:51:31,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:32,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:33,0,0,0
23:51:34,0,0,0
23:51:34,0,0,0
23:51:34,0,0,0
23:51:34,26.959,0,0
23:51:34,26.959,0,0
23:51:34,28.289,0,0
23:51:34,97.679,0,0
23:51:34,97.679,0,0
23:51:35,97.679,0,0
23:51:35,135.429,0,0
23:51:35,175.459,0,0
23:51:35,175.459,0,0
23:51:35,175.459,0,0
23:51:35,217.999,0,0
23:51:35,217.999,0,0
23:51:35,263.279,0,0
23:51:35,263.279,0,0
23:51:36,311.569,0,0
23:51:36,311.569,0,0
23:51:36,312.399,0,0
23:51:36,363.179,213,0
23:51:36,418.45,213,0
23:51:36,414.758,213,0
23:51:36,408.478,213,0
23:51:36,402.634,213,0
23:51:36,456.055,213,0
23:51:37,451.138,213,0
23:51:37,510.912,213,0
23:51:37,506.85,213,0
23:51:37,503.113,213,0
23:51:37,500.168,213,0
23:51:37,496.99,213,0
23:51:37,496.058,213,0
23:51:37,562.275,213,0
23:51:37,560.891,213,0
23:51:38,634.843,213,0
23:51:38,636.4,213,0
23:51:38,634.768,213,0
23:51:38,634.553,213,0
23:51:38,635.816,213,0
23:51:38,717.334,331,0
23:51:38,717.814,333,0
23:51:38,718.729,336,0
23:51:38,806.75,596,0
23:51:39,808.553,602,0
23:51:39,810.98,609,0
23:51:39,910.657,800,0
23:51:39,916.114,800,0
23:51:39,919.681,800,0
23:51:39,923.24,800,0
23:51:39,927.925,800,0
23:51:39,929.618,800,0
23:51:40,1053.273,800,0
23:51:40,1058.777,800,0
23:51:40,1065.028,800,0
23:51:40,1071.627,800,0
23:51:40,1077.435,800,0
23:51:40,1079.504,800,0
23:51:40,1082.383,800,0
23:51:40,1105.891,800,0
23:51:41,1139.699,800,0
23:51:41,1173.159,800,0
23:51:41,1211.934,800,0
23:51:41,1257.453,800,0
23:51:41,1300.208,800,0
23:51:41,1338.198,800,0
