15:22:41,1463.45,4,1500,750,1200
15:22:41,1481.8799999999999,4,1500,750,1200
15:22:41,1481.8799999999999,4,1500,750,1200
15:22:41,1467.43,4,1500,750,1200
15:22:42,1467.43,4,1500,750,1200
15:22:42,1467.43,4,1500,750,1200
15:22:42,1467.43,4,1500,750,1200
15:22:42,1467.43,4,1500,750,1200
15:22:42,1467.43,4,1500,750,1200
15:22:42,1467.43,4,1500,750,1200
15:22:43,1467.43,4,1500,750,1200
15:22:43,1467.43,4,1500,750,1200
15:22:43,1467.43,4,1500,750,1200
15:22:43,1467.43,4,1500,750,1200
15:22:43,1467.43,4,1500,750,1200
15:22:43,1467.43,4,1500,750,1200
15:22:44,1467.43,4,1500,750,1200
15:22:44,1467.43,4,1500,750,1200
15:22:44,1467.43,4,1500,750,1200
15:22:44,1467.43,4,1500,750,1200
15:22:44,1467.43,4,1500,750,1200
15:22:44,1467.43,4,1500,750,1200
15:22:45,1467.43,4,1500,750,1200
15:22:45,1467.43,4,1500,750,1200
15:22:45,1467.43,4,1500,750,1200
15:22:45,1467.43,4,1500,750,1200
15:22:45,1467.43,4,1500,750,1200
15:22:45,1467.43,4,1500,750,1200
15:22:46,1467.43,4,1500,750,1200
15:22:46,1467.43,4,1500,750,1200
15:22:46,1467.43,4,1500,750,1200
15:22:46,1467.43,4,1500,750,1200
15:22:46,1467.43,4,1500,750,1200
15:22:47,1467.43,4,1500,750,1200
15:22:47,1467.43,4,1500,750,1200
15:22:47,1467.43,4,1500,750,1200
15:22:47,1467.43,4,1500,750,1200
15:22:47,1467.43,4,1500,750,1200
15:22:47,1467.43,4,1500,750,1200
15:22:48,1467.43,4,1500,750,1200
15:22:48,1467.43,4,1500,750,1200
15:22:48,1467.43,4,1500,750,1200
15:22:48,1467.43,4,1500,750,1200
15:22:48,1467.43,4,1500,750,1200
15:22:48,1467.43,4,1500,750,1200
15:22:49,1467.43,4,1500,750,1200
15:22:49,1467.43,4,1500,750,1200
15:22:49,1467.43,4,1500,750,1200
15:22:49,1467.43,4,1500,750,1200
15:22:49,1467.43,4,1500,750,1200
15:22:49,1467.43,4,1500,750,1200
15:22:50,1467.43,4,1500,750,1200
15:22:50,1467.43,4,1500,750,1200
15:22:50,1467.43,4,1500,750,1200
15:22:50,1467.43,4,1500,750,1200
15:22:50,1467.43,4,1500,750,1200
15:22:50,1467.43,4,1500,750,1200
15:22:51,1467.43,4,1500,750,1200
15:22:51,1467.43,4,1500,750,1200
15:22:51,1467.43,4,1500,750,1200
15:22:51,1467.43,4,1500,750,1200
15:22:51,1467.43,4,1500,750,1200
15:22:52,1467.43,4,1500,750,1200
15:22:52,1467.43,4,1500,750,1200
15:22:52,1467.43,4,1500,750,1200
15:22:52,1467.43,4,1500,750,1200
15:22:52,1467.43,4,1500,750,1200
15:22:52,1467.43,4,1500,750,1200
15:22:53,1467.43,4,1500,750,1200
15:22:53,1467.43,4,1500,750,1200
15:22:53,1467.43,4,1500,750,1200
15:22:53,1467.43,4,1500,750,1200
15:22:53,1467.43,4,1500,750,1200
15:22:53,1467.43,4,1500,750,1200
15:22:54,1467.43,4,1500,750,1200
15:22:54,1467.43,4,1500,750,1200
15:22:54,1467.43,4,1500,750,1200
15:22:54,1467.43,4,1500,750,1200
