14:56:06,0.832,0,0,0,991.724,687.0,0.0,485.0
14:56:06,1.023,0,0,0,809.635,687.0,0.0,485.0
14:56:06,1.108,0,0,0,743.591,687.0,0.0,485.0
14:56:06,1.209,0,0,0,683.052,687.0,0.0,485.0
14:56:06,1.301,0,0,0,636.626,687.0,0.0,485.0
14:56:06,1.392,0,0,0,596.012,687.0,0.0,485.0
14:56:06,1.48,0,0,0,560.163,687.0,0.0,485.0
14:56:06,1.575,0,0,0,529.066,687.0,0.0,485.0
14:56:07,1.718,0,0,0,483.333,687.0,0.0,485.0
14:56:07,1.823,0,0,0,456.872,687.0,0.0,485.0
14:56:07,1.922,0,0,0,433.508,687.0,0.0,485.0
14:56:07,2.006,0,0,0,416.293,687.0,0.0,485.0
14:56:07,2.087,0,0,0,400.398,687.0,0.0,485.0
14:56:07,2.17,0,0,0,383.983,687.0,0.0,485.0
14:56:07,2.256,0,0,0,370.097,687.0,0.0,485.0
14:56:07,2.338,0,0,0,357.082,687.0,0.0,485.0
14:56:07,2.421,0,0,0,345.236,687.0,0.0,485.0
14:56:07,2.507,0,0,0,332.604,687.0,0.0,485.0
14:56:07,2.596,0,0,0,322.232,687.0,0.0,485.0
14:56:08,2.692,0,0,0,310.133,687.0,0.0,485.0
14:56:08,2.788,0,0,0,299.956,687.0,0.0,485.0
14:56:08,2.875,0,0,0,290.327,687.0,0.0,485.0
14:56:08,2.962,0,0,0,281.43,687.0,0.0,485.0
14:56:08,3.055,0,0,0,273.372,687.0,0.0,485.0
14:56:09,3.143,0,0,0,208.459,687.0,0.0,485.0
14:56:09,4.109,0,0,0,203.49,687.0,0.0,485.0
14:56:09,4.205,0,0,0,199.112,687.0,0.0,485.0
14:56:09,4.296,0,0,0,194.997,687.0,0.0,485.0
14:56:09,4.38,0,0,0,191.326,687.0,0.0,485.0
14:56:09,4.472,0,0,0,187.43,687.0,0.0,485.0
14:56:09,4.554,0,0,0,184.11,687.0,0.0,485.0
14:56:09,4.636,0,0,0,180.571,687.0,0.0,485.0
14:56:10,4.722,0,0,0,177.471,687.0,0.0,485.0
14:56:10,4.804,0,0,0,174.189,687.0,0.0,485.0
14:56:10,4.896,0,0,0,170.996,687.0,0.0,485.0
14:56:10,4.986,0,0,0,167.936,687.0,0.0,485.0
14:56:10,5.075,0,0,0,164.918,687.0,0.0,485.0
14:56:10,5.168,0,0,0,162.098,687.0,0.0,485.0
14:56:10,5.256,0,0,0,159.301,687.0,0.0,485.0
14:56:10,5.345,0,0,0,156.918,687.0,0.0,485.0
14:56:10,5.44,0,0,0,154.044,687.0,0.0,485.0
14:56:10,5.542,703.278,290,0,0.0,687.0,0.0,485.0
14:56:11,5.648,795.41,563,0,0.0,687.0,0.0,485.0
14:56:11,5.76,696.343,269,0,76.199,687.807,0.899,483.195
14:56:11,5.867,644.602,213,0,183.567,697.658,12.667,459.784
14:56:11,5.987,692.746,259,0,416.758,713.38,35.658,415.091
14:56:11,6.096,733.212,378,0,434.614,724.324,57.101,374.267
14:56:11,6.203,738.892,395,0,399.262,732.378,79.716,331.712
14:56:11,6.318,774.795,502,0,407.941,737.474,105.655,283.159
14:56:11,6.451,772.746,496,0,426.818,738.452,126.775,243.483
14:56:11,6.563,786.23,536,0,404.571,736.477,148.351,202.552
14:56:12,6.67,777.223,509,0,413.998,731.528,169.381,161.984
14:56:12,6.792,798.932,573,0,383.031,722.687,191.778,117.658
14:56:12,6.908,878.143,800,0,291.527,713.269,208.673,83.11
14:56:12,7.014,1012.874,800,0,3.981,709.706,214.064,71.832
14:56:12,7.127,1057.832,800,0,78.212,709.206,214.786,70.3
14:56:12,7.266,1099.035,800,0,531.531,694.612,233.146,30.642
14:56:12,7.38,1151.558,800,0,566.073,670.297,255.943,-23.814
14:56:12,7.496,1241.98,800,0,546.062,641.478,275.535,-73.249
14:56:12,7.612,1319.728,800,0,519.309,608.989,291.413,-121.702
14:56:13,7.726,1555.721,800,0,48.146,594.541,296.875,-140.861
14:56:13,7.874,1626.899,800,0,0.0,594.541,296.875,-140.861
14:56:13,7.983,1630.812,800,0,179.16,590.098,298.386,-145.302
14:56:13,8.113,1650.385,800,0,521.001,542.615,310.198,-199.688
14:56:13,8.245,1661.695,800,0,362.821,505.715,314.678,-235.962
14:56:13,8.354,1723.138,800,0,0.0,501.472,314.963,-238.129
14:56:13,8.477,1687.248,800,0,0.0,501.472,314.963,-238.129
14:56:13,8.585,1687.648,800,0,231.71,494.751,315.317,-244.173
14:56:14,8.702,1704.448,800,0,502.687,453.85,315.107,-278.574
14:56:14,8.813,1704.448,800,0,389.781,426.065,312.76,-298.134
14:56:14,8.906,1704.448,800,0,223.26,424.691,312.598,-299.172
14:56:14,8.997,1704.448,800,0,173.557,420.045,312.023,-303.943
14:56:14,9.097,1704.448,800,0,237.009,384.039,305.994,-326.537
14:56:14,9.2,1704.448,800,0,216.862,372.555,303.482,-333.65
14:56:14,9.296,1704.448,800,0,180.947,372.555,303.482,-333.65
14:56:14,9.396,1704.448,800,0,162.016,368.346,302.947,-333.73
14:56:14,9.49,1704.448,800,0,149.374,362.638,302.178,-333.876
14:56:14,9.58,1704.448,800,0,131.155,362.927,302.451,-331.189
14:56:15,9.683,1704.448,800,0,110.153,365.315,304.713,-320.567
14:56:15,9.778,1704.448,800,0,100.115,365.428,304.82,-319.138
14:56:15,9.883,1704.448,800,0,84.782,367.713,306.981,-307.278
14:56:15,9.98,1704.448,800,0,78.073,367.945,307.2,-306.597
14:56:15,10.086,1704.448,800,0,67.885,369.88,309.032,-294.378
14:56:15,10.188,1704.448,800,0,62.592,370.354,309.479,-291.499
14:56:15,10.283,1704.448,800,0,56.759,371.733,310.782,-281.366
14:56:15,10.386,1704.448,800,0,53.421,371.981,311.014,-279.223
14:56:15,10.493,1704.448,800,0,49.303,373.324,312.281,-268.528
14:56:15,10.588,1704.448,800,0,46.749,373.524,312.469,-266.408
14:56:16,10.687,1704.448,800,0,44.557,374.611,313.49,-255.562
14:56:16,10.787,1704.448,800,0,42.546,374.771,313.642,-253.444
14:56:16,10.887,1704.448,800,0,41.556,375.62,314.443,-242.739
14:56:16,10.994,1704.448,800,0,39.943,375.828,314.637,-239.961
14:56:16,11.092,1704.448,800,0,39.946,376.342,315.114,-229.662
14:56:16,11.184,1704.448,800,0,38.617,376.422,315.189,-227.524
14:56:16,11.291,1704.448,800,0,39.576,376.801,315.539,-215.205
14:56:16,11.393,1704.448,800,0,38.792,376.876,315.607,-211.158
14:56:16,11.495,1704.448,800,0,39.147,376.962,315.681,-202.37
14:56:16,11.607,1704.448,800,0,38.487,376.961,315.679,-199.562
14:56:17,11.701,1704.448,800,0,39.449,376.846,315.564,-189.648
14:56:17,11.804,1704.448,800,0,39.605,376.714,315.436,-183.155
14:56:17,11.91,1704.448,800,0,40.188,376.43,315.167,-175.01
14:56:17,12.021,1704.448,800,0,40.627,376.091,314.842,-168.158
14:56:17,12.131,1704.448,800,0,40.769,375.747,314.514,-162.06
14:56:17,12.234,1704.448,800,0,41.667,375.083,313.881,-153.525
14:56:17,12.335,1704.448,800,0,41.495,374.776,313.589,-149.281
14:56:17,12.433,1704.448,800,0,42.058,374.134,312.98,-142.39
14:56:17,12.534,1704.448,800,0,42.377,373.538,312.417,-136.264
14:56:17,12.63,1704.448,800,0,42.921,372.758,311.679,-129.255
14:56:18,12.732,1704.448,800,0,43.013,371.959,310.925,-123.69
14:56:18,12.839,1704.448,800,0,43.588,371.01,310.029,-116.74
14:56:18,12.935,1704.448,800,0,43.943,370.158,309.224,-110.56
14:56:18,13.036,1704.448,800,0,44.733,368.933,308.072,-102.318
14:56:18,13.136,1704.448,800,0,44.771,368.045,307.238,-97.549
14:56:18,13.237,1704.448,800,0,45.281,366.804,306.069,-90.46
14:56:18,13.347,1704.448,800,0,45.438,365.641,304.976,-84.557
14:56:18,13.46,1704.448,800,0,45.911,364.247,303.669,-77.417
14:56:18,13.576,1704.448,800,0,46.079,362.801,302.314,-70.135
14:56:19,13.71,1704.448,800,0,46.4,361.073,300.689,-63.68
14:56:19,13.82,1704.448,800,0,45.239,362.665,298.618,-63.678
14:56:19,13.931,1704.448,800,0,44.165,364.156,296.667,-63.68
14:56:19,14.041,1704.448,800,0,43.039,368.977,290.208,-63.683
14:56:19,14.154,1704.448,800,0,41.987,373.679,283.668,-63.685
14:56:19,14.268,1704.448,800,0,40.884,381.291,272.561,-63.697
14:56:19,14.392,1704.448,800,0,39.951,383.26,269.574,-63.698
14:56:19,14.504,1704.448,800,0,39.256,391.559,256.39,-63.697
14:56:19,14.63,1704.448,800,0,38.53,393.275,253.538,-63.699
14:56:20,14.728,1704.448,800,0,38.134,399.824,242.218,-63.706
14:56:20,14.83,1704.448,800,0,37.622,402.274,237.779,-63.705
14:56:20,14.938,1704.448,800,0,37.312,407.51,227.895,-63.708
14:56:20,15.044,1704.448,800,0,37.101,412.374,218.188,-63.717
14:56:20,15.154,1704.448,800,0,36.713,414.747,213.226,-63.716
14:56:20,15.267,1704.448,800,0,36.662,419.278,203.298,-63.714
14:56:20,15.372,1704.448,800,0,36.391,421.353,198.536,-63.718
14:56:20,15.474,1704.448,800,0,36.458,425.531,188.496,-63.726
14:56:20,15.587,1704.448,800,0,36.136,427.543,183.403,-63.724
14:56:21,15.707,1704.448,800,0,36.671,432.938,168.803,-63.727
14:56:21,15.809,1704.448,800,0,36.268,433.695,166.622,-63.729
14:56:21,15.918,1704.448,800,0,36.814,438.121,153.134,-63.732
14:56:21,16.018,1704.448,800,0,36.536,439.098,149.954,-63.733
14:56:21,16.124,1704.448,800,0,37.053,442.679,137.52,-63.738
14:56:21,16.228,1704.448,800,0,36.784,443.548,134.266,-63.734
14:56:21,16.34,1704.448,800,0,37.303,446.616,122.014,-63.733
14:56:21,16.448,1704.448,800,0,37.442,448.378,114.268,-63.733
14:56:21,16.559,1704.448,800,0,37.623,450.045,106.282,-63.738
14:56:22,16.667,1704.448,800,0,38.073,452.047,95.584,-63.734
14:56:22,16.781,1704.448,800,0,37.999,452.881,90.692,-63.738
14:56:22,16.885,1704.448,800,0,38.668,454.843,77.53,-63.741
14:56:22,17.013,1704.448,800,0,38.362,455.248,74.45,-63.742
14:56:22,17.132,1704.448,800,0,39.248,456.968,58.969,-63.746
14:56:22,17.236,1704.448,800,0,39.068,457.267,55.661,-63.747
14:56:22,17.339,1704.448,800,0,39.776,458.185,42.868,-63.745
14:56:22,17.441,1704.448,800,0,39.819,458.497,36.843,-63.746
14:56:22,17.56,1704.448,800,0,40.177,458.841,27.0,-63.748
14:56:23,17.673,1704.448,800,0,40.421,458.959,19.084,-63.747
14:56:23,17.789,1704.448,800,0,40.602,458.943,11.008,-63.746
14:56:23,17.908,1704.448,800,0,41.062,458.693,0.232,-63.746
14:56:23,18.018,1704.448,800,0,41.169,458.468,-6.898,-63.743
14:56:23,18.14,1704.448,800,0,41.981,457.493,-21.369,-63.746
14:56:23,18.249,1704.448,800,0,41.748,457.379,-23.97,-63.744
14:56:23,18.358,1704.448,800,0,42.457,455.926,-37.403,-63.747
14:56:23,18.479,1704.448,800,0,42.765,454.809,-46.586,-63.739
14:56:23,18.584,1704.448,800,0,42.915,453.829,-53.752,-63.739
14:56:24,18.699,1704.448,800,0,43.577,451.663,-66.717,-63.739
14:56:24,18.806,1704.448,800,0,43.15,451.177,-68.039,-63.74
14:56:24,18.935,1704.448,800,0,44.116,448.028,-84.653,-63.741
14:56:24,19.046,1704.448,800,0,43.843,447.6,-86.752,-63.738
14:56:24,19.15,1704.448,800,0,44.444,444.273,-99.127,-63.736
14:56:24,19.268,1704.448,800,0,44.658,442.236,-107.544,-63.733
14:56:24,19.384,1704.448,800,0,44.896,439.989,-115.769,-63.73
14:56:24,19.505,1704.448,800,0,45.371,436.049,-127.221,-63.729
14:56:24,19.619,1704.448,800,0,45.145,435.234,-130.782,-63.73
14:56:25,19.74,1704.448,800,0,45.837,430.09,-144.267,-63.73
14:56:25,19.851,1704.448,800,0,45.563,429.406,-146.452,-63.727
14:56:25,19.959,1704.448,800,0,46.177,424.208,-159.37,-63.723
14:56:25,20.087,1704.448,800,0,46.331,420.75,-167.264,-63.719
14:56:25,20.197,1704.448,800,0,46.514,417.913,-174.932,-63.717
14:56:25,20.311,1704.448,800,0,46.764,413.371,-183.293,-63.713
14:56:25,20.42,1704.448,800,0,46.674,411.006,-188.495,-63.709
14:56:25,20.549,1704.448,800,0,47.41,403.865,-202.805,-63.708
14:56:26,20.66,1704.448,800,0,47.148,401.84,-205.119,-63.71
14:56:26,20.775,1704.448,800,0,47.539,396.25,-215.353,-63.705
14:56:26,20.892,1704.448,800,0,47.819,390.731,-224.233,-63.701
14:56:26,21.021,1704.448,800,0,47.67,387.744,-229.487,-63.696
14:56:26,21.156,1704.448,800,0,48.329,379.422,-242.935,-63.694
14:56:26,21.269,1704.448,800,0,48.147,376.001,-246.02,-63.693
14:56:26,21.384,1704.448,800,0,48.403,370.413,-254.301,-63.685
14:56:26,21.495,1704.448,800,0,48.782,363.059,-264.625,-63.683
14:56:26,21.621,1704.448,800,0,48.337,362.123,-265.406,-63.628
14:56:27,21.755,1704.448,800,0,47.807,362.766,-265.008,-65.219
14:56:27,21.872,1704.448,800,0,47.435,363.561,-266.518,-68.143
14:56:27,21.98,1704.448,800,0,46.842,365.782,-267.153,-77.147
14:56:27,22.097,1704.448,800,0,46.323,367.338,-268.197,-84.37
14:56:27,22.211,1704.448,800,0,45.875,368.552,-269.454,-90.725
14:56:27,22.329,1704.448,800,0,45.238,370.72,-270.13,-101.75
14:56:27,22.449,1704.448,800,0,44.903,371.286,-271.782,-104.692
14:56:27,22.578,1704.448,800,0,44.336,373.172,-272.634,-115.468
14:56:28,22.691,1704.448,800,0,43.846,373.979,-272.143,-120.132
14:56:28,22.805,1704.448,800,0,43.431,375.008,-273.518,-128.656
14:56:28,22.917,1704.448,800,0,42.996,376.268,-274.752,-138.108
14:56:28,23.036,1704.448,800,0,42.546,376.514,-274.602,-141.848
14:56:28,23.179,1704.448,800,0,42.038,377.664,-275.909,-153.194
14:56:28,23.308,1704.448,800,0,41.537,378.305,-275.528,-163.959
14:56:28,23.422,1704.448,800,0,41.164,378.512,-275.404,-166.282
14:56:28,23.541,1704.448,800,0,40.677,378.959,-275.141,-177.687
14:56:29,23.668,1704.448,800,0,40.321,379.054,-275.085,-180.297
14:56:29,23.791,1704.448,800,0,39.873,379.204,-275.003,-192.728
14:56:29,23.909,1704.448,800,0,39.472,379.134,-275.054,-201.453
14:56:29,24.029,1704.448,800,0,39.071,379.06,-275.102,-205.53
14:56:29,24.174,1704.448,800,0,38.728,378.591,-275.394,-217.219
14:56:29,24.292,1704.448,800,0,38.43,378.386,-275.522,-221.337
14:56:29,24.411,1704.448,800,0,38.119,377.799,-275.886,-230.56
14:56:29,24.534,1704.448,800,0,37.683,376.756,-274.527,-242.614
14:56:30,24.655,1704.448,800,0,37.399,376.676,-274.575,-243.81
14:56:30,24.778,1704.448,800,0,37.042,375.224,-273.462,-255.203
14:56:30,24.895,1704.448,800,0,36.787,374.516,-273.895,-261.87
14:56:30,25.034,1704.448,800,0,36.412,373.454,-272.542,-268.619
14:56:30,25.147,1704.448,800,0,36.106,371.977,-271.441,-277.588
14:56:30,25.268,1704.448,800,0,35.877,371.234,-271.892,-281.447
14:56:30,25.398,1704.448,800,0,35.475,368.987,-269.253,-293.897
14:56:30,25.524,1704.448,800,0,35.192,367.052,-268.426,-301.021
14:56:31,25.66,1704.448,800,0,34.835,366.055,-267.029,-306.741
14:56:31,25.789,1704.448,800,0,34.66,363.184,-266.766,-317.298
14:56:31,25.908,1704.448,800,0,34.367,362.233,-265.342,-321.73
14:56:31,26.022,1704.448,800,1,34.131,362.11,-265.416,-321.282
14:56:31,26.145,1704.448,800,1,33.925,371.886,-267.881,-316.156
14:56:31,26.264,1704.448,800,1,33.504,420.088,-271.37,-290.941
14:56:31,26.397,1704.448,800,1,33.152,476.171,-270.726,-252.303
14:56:31,26.517,1704.448,800,1,32.868,528.546,-262.967,-210.211
14:56:31,26.638,1704.448,800,1,32.551,573.166,-248.146,-168.627
14:56:32,26.763,1704.448,800,1,32.538,618.446,-228.785,-116.245
14:56:32,26.877,1704.448,800,1,32.581,658.291,-201.268,-60.321
14:56:32,26.994,1704.448,800,1,32.881,688.721,-173.607,-6.367
14:56:32,27.108,1704.448,800,1,33.392,713.891,-140.677,53.252
14:56:32,27.228,1704.448,800,1,34.157,732.923,-101.285,118.92
14:56:32,27.347,1704.448,800,1,35.209,743.011,-62.805,184.528
14:56:32,27.471,1704.448,800,1,36.517,744.376,-20.66,253.786
14:56:32,27.608,1704.448,800,1,38.328,734.099,28.861,335.101
14:56:33,27.741,1704.448,800,1,39.303,723.747,53.011,377.252
14:56:33,27.868,1704.448,800,1,39.075,723.129,54.392,379.365
14:56:33,28.0,1704.448,800,1,37.382,729.204,69.665,350.645
14:56:33,28.131,1704.448,800,1,33.654,737.519,106.334,282.076
14:56:33,28.252,1704.448,800,1,29.556,736.82,146.097,207.098
14:56:33,28.392,1704.448,800,1,26.36,729.384,175.848,149.519
14:56:33,28.514,1704.448,800,1,22.988,715.138,205.666,89.39
14:56:33,28.633,1704.448,800,1,21.898,709.706,214.064,71.832
14:56:34,28.759,1704.448,800,1,21.206,706.273,218.886,61.625
14:56:34,28.881,1704.448,800,1,18.02,684.002,244.018,6.055
14:56:34,29.007,1704.448,800,1,14.833,656.579,266.05,-48.507
14:56:34,29.125,1704.448,800,1,14.335,652.79,268.578,-55.943
14:56:34,29.247,1704.448,800,1,14.25,652.79,268.578,-55.943
14:56:34,29.368,1704.448,800,1,13.598,646.602,272.489,-65.56
14:56:34,29.488,1704.448,800,1,10.153,607.938,291.84,-122.29
14:56:34,29.634,1704.448,800,1,8.985,594.541,296.875,-140.861
14:56:35,29.761,1704.448,800,1,8.129,584.003,300.339,-153.853
