19:49:46,0,0,0,0,0,0,0
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
19:49:46,0,0,0,0,687.006,0.0,484.983
