1,0,0,1500,0
2,949.99,677.3,1500,500
3,949.99,677.3,1500,500
4,949.99,677.3,1500,500
5,949.99,677.3,1500,500
6,1002.97,677.3,1500,500
7,979.48,677.3,1500,500
8,901.5699999999999,677.3,1500,500
9,966.94,677.3,1500,500
10,897.6099999999999,677.3,1500,500
11,915.98,677.3,1500,500
12,979.71,389.29999999999995,1500,500
13,1008.96,677.3,1500,500
14,999.71,677.3,1500,500
15,941.0699999999999,677.3,1500,500
16,940.8800000000001,677.3,1500,500
17,898.6400000000001,389.29999999999995,1500,500
18,932.2,677.3,1500,500
19,970.6500000000001,389.29999999999995,1500,500
20,849.53,677.3,1356.83,300
21,943.5999999999999,389.29999999999995,1500,500
22,913.47,389.29999999999995,1500,500
23,965.46,677.3,1500,500
24,923.6300000000001,389.29999999999995,1500,500
25,898.1300000000001,677.3,1500,500
26,960.25,677.3,1500,500
27,914.49,389.29999999999995,1500,500
28,930.3,677.3,1500,500
29,934.3,677.3,1500,500
30,942.56,677.3,1500,500
31,927.3499999999999,677.3,1500,500
32,832.95,389.29999999999995,2864.72,300
33,837.0799999999999,677.3,1287.67,300
34,791.98,677.3,1037.11,300
35,791.98,677.3,1037.11,300
36,801.84,677.3,1091.89,300
37,1000.06,677.3,1500,500
38,1000.06,677.3,1500,500
39,799.17,677.3,1077.06,300
40,821.85,677.3,1203.06,300
41,1119.65,677.3,1500,500
42,969.45,389.29999999999995,1500,500
43,969.45,389.29999999999995,1500,500
44,786.9,677.3,1008.89,300
45,913.5799999999999,389.29999999999995,1500,500
46,904.3399999999999,389.29999999999995,1500,500
47,904.3399999999999,389.29999999999995,1500,500
48,989.48,677.3,1500,500
49,989.48,677.3,1500,500
50,989.48,677.3,1500,500
51,989.48,677.3,1500,500
52,989.48,677.3,1500,500
53,989.48,677.3,1500,500
54,989.48,677.3,1500,500
55,454.48,677.3,250,250
56,454.48,677.3,250,250
57,171.57999999999998,677.3,0,0
58,171.57999999999998,677.3,0,0
59,171.57999999999998,677.3,0,0
60,171.57999999999998,677.3,0,0
61,171.57999999999998,677.3,0,0
62,199.01999999999998,677.3,0,0
63,320.24,677.3,36.75,100
64,320.24,677.3,36.75,100
65,320.24,677.3,36.75,100
66,320.24,677.3,36.75,100
67,320.24,677.3,36.75,100
68,320.24,677.3,36.75,100
69,320.24,677.3,36.75,100
70,320.24,677.3,36.75,100
71,320.24,677.3,36.75,100
72,320.24,677.3,36.75,100
73,320.24,677.3,36.75,100
74,320.24,677.3,36.75,100
75,320.24,677.3,36.75,100
76,320.24,677.3,36.75,100
77,320.24,677.3,36.75,100
78,320.24,677.3,36.75,100
79,320.24,677.3,36.75,100
80,320.24,677.3,36.75,100
81,320.24,677.3,36.75,100
82,320.24,677.3,36.75,100
83,320.24,677.3,36.75,100
84,320.24,677.3,36.75,100
85,150.7,677.3,0,0
86,335.85,677.3,231.88,100
87,335.85,677.3,231.88,100
88,335.85,677.3,231.88,100
89,335.85,677.3,231.88,100
90,335.85,677.3,231.88,100
91,335.85,677.3,231.88,100
92,244.91000000000003,677.3,0,0
93,298.69,677.3,0,0
94,243.38,677.3,0,0
95,146.89,677.3,0,0
96,243.61,677.3,0,0
97,236.52999999999997,677.3,0,0
98,227.16000000000003,677.3,0,0
99,227.16000000000003,677.3,0,0
100,227.16000000000003,677.3,0,0
101,227.16000000000003,677.3,0,0
102,227.16000000000003,677.3,0,0
103,227.16000000000003,677.3,0,0
104,227.16000000000003,677.3,0,0
105,227.16000000000003,677.3,0,0
106,258.62,677.3,0,0
107,258.62,677.3,0,0
108,207.8,677.3,0,0
109,263.71,677.3,0,0
110,263.73,677.3,0,0
111,263.73,389.29999999999995,0,0
112,263.73,389.29999999999995,0,0
113,263.63,677.3,0,0
114,254.26999999999998,677.3,0,0
115,254.26999999999998,677.3,0,0
116,254.26999999999998,677.3,0,0
117,248.64999999999998,677.3,0,0
118,248.64999999999998,677.3,0,0
119,248.64999999999998,677.3,0,0
120,256.28,677.3,0,0
121,256.28,677.3,0,0
122,256.28,677.3,0,0
123,256.28,677.3,0,0
124,256.28,677.3,0,0
125,256.28,677.3,0,0
126,256.28,677.3,0,0
127,256.28,677.3,0,0
128,701.2,677.3,532.78,300
129,701.2,677.3,532.78,300
130,701.2,677.3,532.78,300
131,701.2,677.3,532.78,300
132,414.69000000000005,677.3,250,250
133,414.69000000000005,677.3,250,250
134,414.69000000000005,677.3,250,250
135,568.16,677.3,250,250
136,568.16,677.3,250,250
137,480.34000000000003,389.29999999999995,905.78,300
138,480.34000000000003,389.29999999999995,905.78,300
139,480.34000000000003,389.29999999999995,905.78,300
140,480.34000000000003,389.29999999999995,905.78,300
141,155.45999999999998,677.3,0,0
142,155.45999999999998,677.3,0,0
143,155.45999999999998,677.3,0,0
144,155.45999999999998,677.3,0,0
145,155.45999999999998,677.3,0,0
146,155.45999999999998,677.3,0,0
