1,322.89,1,69.87,375
2,176.77999999999997,0,0,0
3,268.65,0,0,0
4,378.70000000000005,2,500,375
5,191.62,0,0,0
6,339.92999999999995,1,282.87,375
7,339.92999999999995,1,282.87,375
8,274.36,0,0,0
9,402.29999999999995,3,472.22,375
10,402.29999999999995,3,472.22,375
11,256.53999999999996,0,0,0
12,686.21,3,2049.5,375
13,312.84000000000003,1,0,375
14,-157.06,0,0,0
15,-157.06,0,0,0
16,-77.33999999999997,0,0,0
17,81.08000000000004,0,0,0
18,383.71000000000004,2,500,375
19,521.92,2,500,375
20,521.92,2,500,375
21,256.39,0,0,0
22,256.39,0,0,0
23,-96.93,0,0,0
24,16.129999999999995,0,0,0
25,61.09000000000003,0,0,0
26,61.09000000000003,0,0,0
27,61.09000000000003,0,0,0
28,-54.14999999999998,0,0,0
29,-54.14999999999998,0,0,0
30,220.60000000000002,0,0,0
31,802.5899999999999,3,2696.06,750
32,248.28999999999996,0,0,0
33,1015.24,4,1500,750
34,426.04999999999995,2,500,375
35,305.11,0,0,375
36,305.11,0,0,375
37,-2.3799999999999955,0,0,0
38,-2.3799999999999955,0,0,0
39,-2.3799999999999955,0,0,0
40,-2.3799999999999955,0,0,0
41,-2.3799999999999955,0,0,0
42,375.44000000000005,2,500,375
43,254.49,0,0,0
44,-14.350000000000023,0,0,0
45,315.61,1,0,375
46,315.61,1,0,375
47,315.61,1,0,375
48,24.340000000000032,0,0,0
49,157.51,0,0,0
50,181.03999999999996,0,0,0
51,132.79999999999995,0,0,0
52,402.75,3,474.72,375
53,114.25999999999999,0,0,0
54,40.40999999999997,0,0,0
55,196.39,0,0,0
56,-92.88,0,0,0
57,350.40999999999997,2,500,375
58,350.40999999999997,2,500,375
59,371.78999999999996,2,500,375
60,451.74,3,746.89,375
61,451.74,3,746.89,375
62,-40.660000000000025,0,0,0
63,-127.98000000000002,0,0,0
64,-127.98000000000002,0,0,0
65,-56.75999999999999,0,0,0
66,-69.07999999999998,0,0,0
67,-37.360000000000014,0,0,0
68,-127.61000000000001,0,0,0
69,472.04999999999995,3,859.72,375
70,311.03,1,0,375
71,825.3699999999999,3,1222.61,750
72,367.48,2,500,375
73,249.79999999999995,0,0,0
74,1014.3900000000001,4,1500,750
75,497.72,3,1002.33,375
76,254.19000000000005,0,0,0
77,295.61,0,0,0
78,316.97,1,0,375
79,316.97,1,0,375
80,316.97,1,0,375
81,433.41999999999996,2,500,375
82,286.86,0,0,0
83,299.73,0,0,0
84,298.45000000000005,0,0,0
85,304.70000000000005,0,0,375
86,304.70000000000005,0,0,375
87,4.779999999999973,0,0,0
88,4.779999999999973,0,0,0
89,4.779999999999973,0,0,0
90,89.77999999999997,0,0,0
91,89.77999999999997,0,0,0
92,-29.279999999999973,0,0,0
93,-29.279999999999973,0,0,0
94,-29.279999999999973,0,0,0
95,-29.279999999999973,0,0,0
96,56.24000000000001,0,0,0
97,56.24000000000001,0,0,0
98,-45.129999999999995,0,0,0
99,-45.129999999999995,0,0,0
100,-45.129999999999995,0,0,0
101,-45.129999999999995,0,0,0
102,-45.129999999999995,0,0,0
103,-45.129999999999995,0,0,0
104,-45.129999999999995,0,0,0
105,-45.129999999999995,0,0,0
106,-45.129999999999995,0,0,0
107,-45.129999999999995,0,0,0
108,-45.129999999999995,0,0,0
109,-45.129999999999995,0,0,0
110,-45.129999999999995,0,0,0
111,-45.129999999999995,0,0,0
112,329.45000000000005,1,151.88,375
113,287.22,0,0,0
114,180.32000000000005,0,0,0
115,237.30999999999995,0,0,0
116,288.07000000000005,0,0,0
117,236.51999999999998,0,0,0
118,213.90999999999997,0,0,0
119,213.90999999999997,0,0,0
120,-161.05,0,0,0
121,-42.85000000000002,0,0,0
122,499.6,2,500,375
123,653.3800000000001,2,500,375
124,300.84000000000003,0,0,375
125,300.84000000000003,0,0,375
126,300.84000000000003,0,0,375
127,300.84000000000003,0,0,375
128,300.84000000000003,0,0,375
129,300.84000000000003,0,0,375
130,300.84000000000003,0,0,375
131,300.84000000000003,0,0,375
132,300.84000000000003,0,0,375
133,300.84000000000003,0,0,375
134,550.0,2,500,375
135,550.0,2,500,375
136,550.0,2,500,375
137,550.0,2,500,375
138,550.0,2,500,375
139,550.0,2,500,375
140,527.97,2,500,375
141,527.97,2,500,375
142,527.97,2,500,375
143,527.97,2,500,375
144,527.97,2,500,375
145,527.97,2,500,375
146,1083.51,4,1500,750
147,249.55999999999995,0,0,0
148,269.58000000000004,0,0,0
149,269.58000000000004,0,0,0
150,269.58000000000004,0,0,0
151,269.58000000000004,0,0,0
152,269.58000000000004,0,0,0
153,269.58000000000004,0,0,0
154,269.58000000000004,0,0,0
155,269.58000000000004,0,0,0
156,269.58000000000004,0,0,0
157,269.58000000000004,0,0,0
158,269.58000000000004,0,0,0
159,269.58000000000004,0,0,0
160,269.58000000000004,0,0,0
161,269.58000000000004,0,0,0
162,269.58000000000004,0,0,0
163,269.58000000000004,0,0,0
164,269.58000000000004,0,0,0
165,269.58000000000004,0,0,0
166,319.27,1,24.62,375
167,304.61,0,0,375
168,304.61,0,0,375
169,304.61,0,0,375
170,304.61,0,0,375
171,595.02,2,500,375
172,595.02,2,500,375
173,595.02,2,500,375
174,595.02,2,500,375
175,595.02,2,500,375
176,571.1700000000001,3,1410.39,375
177,528.52,3,1173.44,375
178,528.52,3,1173.44,375
179,603.49,2,500,375
180,569.1800000000001,3,1399.33,375
181,569.1800000000001,3,1399.33,375
182,538.52,3,1229.0,375
183,546.23,2,500,375
184,587.8900000000001,2,500,375
185,491.4,3,967.22,375
186,383.27,2,500,375
187,388.77,2,500,375
188,442.96000000000004,2,500,375
189,442.96000000000004,2,500,375
190,442.96000000000004,2,500,375
191,442.96000000000004,2,500,375
192,1161.45,4,1500,750
193,1161.45,4,1500,750
194,402.26,2,500,375
195,402.26,2,500,375
196,1224.98,4,1500,750
197,757.74,3,846.89,375
198,686.9100000000001,3,2053.39,375
199,686.9100000000001,3,2053.39,375
200,686.9100000000001,3,2053.39,375
201,1002.6300000000001,4,1500,750
202,1002.6300000000001,4,1500,750
203,599.52,2,500,375
204,599.52,2,500,375
205,616.1199999999999,2,500,375
206,616.1199999999999,2,500,375
207,984.81,4,1500,750
208,984.81,4,1500,750
209,984.81,4,1500,750
210,984.81,4,1500,750
211,984.81,4,1500,750
212,984.81,4,1500,750
213,984.81,4,1500,750
214,984.81,4,1500,750
215,984.81,4,1500,750
216,984.81,4,1500,750
217,984.81,4,1500,750
218,984.81,4,1500,750
219,984.81,4,1500,750
220,984.81,4,1500,750
221,984.81,4,1500,750
222,984.81,4,1500,750
223,984.81,4,1500,750
224,984.81,4,1500,750
225,984.81,4,1500,750
226,984.81,4,1500,750
227,984.81,4,1500,750
228,984.81,4,1500,750
