09:16:06,0,0,1500,1000
09:16:07,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:08,0,0,1500,1000
09:16:09,0,0,1500,1000
09:16:09,0,0,1500,1000
09:16:09,0,0,1500,1000
09:16:09,0,0,1500,1000
09:16:09,0,0,1500,1000
09:16:09,0,0,1500,1000
09:16:10,410.4,2,500,375
09:16:10,514.9,2,500,375
09:16:10,778.41,3,961.72,375
09:16:10,763.19,3,877.17,375
09:16:11,431.87,2,500,375
09:16:11,438.88,2,500,375
09:16:11,462.4,2,500,375
09:16:11,493.02,3,976.22,375
09:16:11,529.11,2,500,375
09:16:12,379.36,2,500,375
09:16:12,454.32,2,500,375
09:16:12,517.93,2,500,375
09:16:12,370.0,2,500,375
09:16:12,341.79,1,306.12,375
09:16:13,584.94,2,500,375
09:16:13,392.21,3,416.17,375
09:16:13,341.45,1,301.88,375
09:16:13,377.35,2,500,375
09:16:14,455.66,3,768.67,375
09:16:14,340.82,1,294.0,375
09:16:14,390.66,2,500,375
09:16:14,350.66,2,500,375
09:16:14,341.41,1,301.38,375
09:16:15,346.66,1,367.0,375
09:16:15,342.17,1,310.88,375
09:16:15,355.43,2,500,375
09:16:15,349.22,1,399.0,375
09:16:15,347.65,1,379.38,375
09:16:16,377.45,2,500,375
09:16:16,344.09,1,334.88,375
09:16:16,339.81,1,281.38,375
09:16:16,340.4,1,288.75,375
09:16:16,340.4,1,288.75,375
09:16:17,339.15,1,273.12,375
09:16:17,340.18,1,286.0,375
09:16:17,339.75,1,280.62,375
09:16:17,339.54,1,278.0,375
09:16:18,342.6,1,316.25,375
09:16:18,342.47,1,314.62,375
09:16:18,339.42,1,276.5,375
09:16:18,345.76,1,355.75,375
09:16:18,344.37,1,338.38,375
09:16:19,338.92,1,270.25,375
09:16:19,338.93,1,270.38,375
09:16:19,339.28,1,274.75,375
09:16:19,343.0,1,321.25,375
09:16:20,340.32,1,287.75,375
09:16:20,339.6,1,278.75,375
09:16:20,339.54,1,278.0,375
09:16:20,341.31,1,300.12,375
09:16:20,341.42,1,301.5,375
09:16:21,339.51,1,277.62,375
09:16:21,362.95,2,500,375
09:16:21,342.4,1,313.75,375
09:16:21,1060.24,4,1500,750
