20:46:16,1450.28,0
20:46:16,1498.57,0
20:46:16,1499.4,0
20:46:17,1550.18,0
20:46:17,1550.18,0
20:46:17,1402.95,0
20:46:17,1280.51,0
20:46:17,1280.51,0
20:46:17,1280.51,0
20:46:17,1280.51,0
20:46:17,1280.51,0
20:46:17,1280.51,0
20:46:17,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:18,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:19,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:20,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:21,1280.51,0
20:46:22,1280.51,0
20:46:22,1280.51,0
20:46:22,1872.62,0
20:46:22,2036.24,0
20:46:22,2224.22,0
20:46:22,2132.35,0
20:46:23,2132.35,0
20:46:23,2042.53,0
20:46:23,2132.35,0
20:46:23,2132.35,0
20:46:23,2120.47,0
20:46:24,2025.89,0
20:46:24,2025.89,0
20:46:24,2120.47,0
