15:46:06,1031.4799999999998,4,1500,750
15:46:07,1088.1499999999999,4,1500,750
15:46:07,1031.4799999999998,4,1500,750
15:46:07,1088.1499999999999,4,1500,750
15:46:07,1031.4799999999998,4,1500,750
15:46:07,1031.4799999999998,4,1500,750
15:46:08,1088.1499999999999,4,1500,750
15:46:08,1031.4799999999998,4,1500,750
15:46:08,1031.4799999999998,4,1500,750
15:46:08,1088.1499999999999,4,1500,750
15:46:08,1040.3500000000001,4,1500,750
15:46:09,1047.3600000000001,4,1500,750
15:46:09,1052.42,4,1500,750
15:46:09,1174.98,4,1500,750
15:46:09,1168.67,4,1500,750
15:46:10,1243.5499999999997,4,1500,750
15:46:10,1174.98,4,1500,750
15:46:10,1174.98,4,1500,750
15:46:10,1178.7999999999997,4,1500,750
15:46:10,1178.7999999999997,4,1500,750
15:46:11,1178.7999999999997,4,1500,750
15:46:11,1180.08,4,1500,750
15:46:11,1178.7999999999997,4,1500,750
15:46:11,1114.8600000000001,4,1500,750
15:46:11,1111.4500000000003,4,1500,750
15:46:12,1114.8600000000001,4,1500,750
15:46:12,1111.4500000000003,4,1500,750
15:46:12,1111.4500000000003,4,1500,750
15:46:12,1178.7999999999997,4,1500,750
15:46:12,1178.7999999999997,4,1500,750
15:46:13,1174.98,4,1500,750
15:46:13,1178.7999999999997,4,1500,750
15:46:13,1174.98,4,1500,750
15:46:13,1178.7999999999997,4,1500,750
15:46:13,1174.98,4,1500,750
15:46:14,1247.8399999999997,4,1500,750
15:46:14,1178.7999999999997,4,1500,750
15:46:14,1243.5499999999997,4,1500,750
15:46:14,1247.8399999999997,4,1500,750
15:46:14,1178.7999999999997,4,1500,750
15:46:15,1247.8399999999997,4,1500,750
15:46:15,1178.7999999999997,4,1500,750
15:46:15,1174.98,4,1500,750
15:46:15,1178.7999999999997,4,1500,750
15:46:15,1178.7999999999997,4,1500,750
15:46:16,1178.7999999999997,4,1500,750
15:46:16,1243.5499999999997,4,1500,750
15:46:16,1214.3399999999997,4,1500,750
15:46:16,1214.3399999999997,4,1500,750
15:46:17,1199.6,4,1500,750
15:46:17,1163.6799999999998,4,1500,750
15:46:17,1096.9100000000003,4,1500,750
15:46:17,1126.3800000000006,4,1500,750
15:46:17,1152.5899999999997,4,1500,750
15:46:18,1210.2800000000002,4,1500,750
15:46:18,1152.5899999999997,4,1500,750
15:46:18,1019.8800000000003,4,1500,750
15:46:18,1126.3800000000006,4,1500,750
15:46:18,1126.3800000000006,4,1500,750
15:46:19,1126.3800000000006,4,1500,750
15:46:19,1020.8399999999999,4,1500,750
15:46:19,1012.2900000000002,4,1500,750
15:46:19,910.1800000000001,4,1500,750
15:46:20,1135.77,4,1500,750
15:46:20,1076.33,4,1500,750
15:46:20,1076.33,4,1500,750
15:46:20,1088.1499999999999,4,1500,750
15:46:20,992.8699999999997,4,1500,750
15:46:21,1111.4500000000003,4,1500,750
15:46:21,1111.4500000000003,4,1500,750
15:46:21,1114.8600000000001,4,1500,750
15:46:21,1180.08,4,1500,750
15:46:21,1116.0,4,1500,750
15:46:22,1178.7999999999997,4,1500,750
15:46:22,1116.0,4,1500,750
15:46:22,1180.08,4,1500,750
15:46:22,1322.6199999999994,4,1500,750
15:46:22,1475.8899999999999,4,1500,750
15:46:23,1309.78,4,1500,750
15:46:23,1243.5499999999997,4,1500,750
15:46:23,1398.3899999999999,4,1500,750
