Time,Speed,accX,accY,accZ,velocity_magnitude
2.431,1500,0.02325137,0.00475824,-0.0048489,0
2.44,1500,0.02325137,0.00175824,0.0011511,0
2.451,1500,0.02125137,0.00375824,0.0011511,0
2.461,1500,0.02025137,0.00775824,-0.0008489,0
2.47,1500,0.02225137,0.00575824,-0.0008489,0
2.481,1500,0.02225137,0.00375824,0.0011511,0
2.49,1500,0.02525137,0.00375824,-0.0018489,0
2.501,1500,0.02425137,0.00675824,-0.0038489,0
2.511,1500,0.02425137,0.00675824,0.0001511,0
2.52,1500,0.02225137,0.00475824,0.0001511,0
2.531,1500,0.02525137,0.00475824,0.0021511,0
2.541,1500,0.02425137,0.00575824,-0.0018489,0
2.55,1500,0.02325137,0.00675824,0.0011511,0
2.561,1500,0.02225137,0.00575824,0.0001511,0
2.571,1500,0.02125137,0.00575824,-0.0008489,0
2.58,1500,0.02325137,0.00675824,-0.0048489,0
2.591,1500,0.02225137,0.00775824,-0.0038489,0
2.601,1500,0.02125137,0.00375824,-0.0028489,0
2.611,1500,0.02225137,0.00775824,0.0001511,0
2.621,1500,0.01925137,0.00675824,-0.0028489,0
2.63,1500,0.02225137,0.00575824,-0.0018489,0
2.641,1500,0.02425137,0.00275824,-0.0008489,0
2.651,1500,0.02225137,0.00575824,0.0021511,0
2.661,1500,0.02325137,0.00475824,-0.0058489,0
2.67,1500,0.02425137,0.00575824,0.0021511,0
2.681,1500,0.02325137,0.00075824,0.0011511,0
2.691,1500,0.01825137,0.00675824,0.0011511,0
2.702,1500,0.02425137,0.00875824,-0.0008489,0
2.711,1500,0.02225137,0.00275824,0.0011511,0
2.721,1500,0.02425137,0.00175824,0.0011511,0
2.731,1500,0.02325137,0.00675824,-0.0038489,0
2.741,1500,0.02325137,0.00775824,-0.0008489,0
2.752,1500,0.02125137,0.00075824,0.0011511,0
2.762,1500,0.02525137,0.00575824,-0.0008489,0
2.771,1500,0.02425137,0.00575824,0.0001511,0
2.781,1500,0.01825137,0.00675824,0.0001511,0
2.791,1500,0.02325137,0.00275824,0.0011511,0
2.801,1500,0.02425137,0.00475824,0.0011511,0
2.811,1500,0.02125137,0.00475824,0.0011511,0
2.821,1500,0.01925137,0.00675824,-0.0008489,0
2.832,1500,0.02125137,0.00375824,-0.0018489,0
2.842,1500,0.02525137,0.00575824,-0.0018489,0
2.852,1500,0.02025137,0.00775824,-0.0018489,0
2.862,1500,0.02225137,0.00575824,-0.0018489,0
2.871,1500,0.02325137,0.00575824,-0.0008489,0
2.881,1500,0.02325137,0.00375824,-0.0008489,0
2.892,1500,0.02225137,0.00975824,-0.0008489,0
2.901,1500,0.02125137,0.00775824,-0.0008489,0
2.912,1500,0.02225137,0.00375824,0.0021511,0
2.922,1500,0.02125137,0.00475824,-0.0018489,0
2.931,1500,0.02225137,0.00575824,0.0001511,0
2.941,1500,0.02325137,0.00575824,0.0011511,0
2.951,1500,0.02125137,0.00275824,-0.0008489,0
2.961,1500,0.02125137,0.00475824,-0.0008489,0
2.971,1500,0.02225137,0.01175824,-0.0028489,0
2.982,1500,0.02325137,0.00275824,-0.0028489,0
2.992,1500,0.02225137,0.00575824,0.0011511,0
3.002,1500,0.02325137,0.00775824,-0.0018489,0
3.011,1500,0.02125137,0.00575824,-0.0028489,0
3.021,1500,0.02225137,0.00275824,0.0011511,0
3.031,1500,0.02425137,0.00775824,-0.0028489,0
3.041,1500,0.02525137,0.00375824,0.0021511,0
3.051,1500,0.02025137,0.00575824,-0.0008489,0
3.061,1500,0.02425137,0.00275824,-0.0008489,0
3.071,1500,0.02325137,0.00475824,0.0001511,0
3.081,1500,0.02025137,0.00575824,0.0001511,0
3.091,1500,0.02225137,0.00775824,-0.0008489,0
3.101,1500,0.02525137,0.00575824,-0.0008489,0
3.111,1500,0.02325137,0.00375824,-0.0008489,0
3.121,1500,0.02125137,0.00475824,-0.0018489,0
3.131,1500,0.02225137,0.00675824,-0.0028489,0
3.141,1500,0.02525137,0.00275824,0.0031511,0
3.152,1500,0.02325137,0.00275824,-0.0028489,0
3.162,1500,0.02125137,0.00775824,-0.0048489,0
3.172,1500,0.02125137,0.00675824,-0.0008489,0
3.182,1500,0.02225137,0.00375824,-0.0008489,0
3.192,1500,0.02225137,0.00675824,0.0021511,0
3.201,1500,0.02325137,0.00975824,-0.0038489,0
3.211,1500,0.02525137,0.00575824,-0.0028489,0
3.221,1500,0.02325137,0.00475824,0.0011511,0
3.231,1500,0.02325137,0.00875824,-0.0028489,0
3.241,1500,0.02325137,0.00475824,-0.0028489,0
3.251,1500,0.02025137,0.00275824,-0.0008489,0
3.262,1500,0.02525137,0.00075824,0.0021511,0
3.271,1500,0.02525137,0.00375824,-0.0018489,0
3.281,1500,0.02425137,0.00475824,-0.0008489,0
3.292,1500,0.02225137,0.00575824,-0.0018489,0
3.302,1500,0.02325137,0.00675824,-0.0018489,0
3.312,1500,0.02325137,0.00475824,0.0031511,0
3.322,1500,0.02125137,0.00675824,-0.0018489,0
3.332,1500,0.02525137,0.00675824,-0.0008489,0
3.341,1500,0.02225137,0.00475824,0.0001511,0
3.351,1500,0.02125137,0.00375824,0.0001511,0
3.361,1500,0.02425137,0.00375824,-0.0058489,0
3.371,1500,0.02425137,0.00675824,-0.0018489,0
3.381,1500,0.02225137,0.00475824,0.0021511,0
3.391,1500,0.02225137,0.00675824,-0.0018489,0
3.402,1500,0.02525137,0.00575824,-0.0008489,0
3.412,1500,0.02525137,0.00575824,-0.0018489,0
3.421,1500,0.02025137,0.00475824,-0.0008489,0
3.431,1500,0.02025137,0.00575824,-0.0008489,0
3.441,1500,0.02125137,0.00575824,-0.0008489,0
3.451,1500,0.02025137,0.00475824,-0.0028489,0
3.461,1500,0.02225137,0.00675824,-0.0038489,0
3.472,1500,0.00225137,-0.02024176,-0.0108489,0
3.481,1500,0.01725137,0.01375824,0.0221511,0
3.491,1500,0.02225137,0.02375824,-0.0028489,0
3.502,1500,0.08825137,0.02975824,-0.0568489,0
3.511,1500,0.01225137,0.01775824,0.0151511,0
3.521,1500,0.03725137,-0.02324176,0.0791511,0
3.532,1500,0.03425137,-0.02724176,0.0671511,0
3.541,1500,0.02025137,0.05975824,-0.0298489,0
3.551,1500,-0.01374863,0.04875824,-0.0578489,0
3.562,1500,0.02125137,-0.03524176,0.0031511,0
3.571,1500,0.02725137,-0.03524176,0.0291511,0
3.581,1500,0.01925137,0.01375824,0.0041511,0
3.591,1500,0.04125137,0.03775824,-0.0188489,0
3.601,1500,0.02625137,0.01375824,-0.0098489,0
3.611,1500,-0.01074863,-0.00524176,0.0001511,0
3.621,1500,0.01725137,-0.01824176,0.0121511,0
3.631,1500,0.02525137,-0.00724176,0.0001511,0
3.641,1500,0.03525137,0.02275824,-0.0228489,0
3.651,1500,0.04625137,0.02075824,-0.0028489,0
3.661,1500,0.03525137,-0.00424176,0.0101511,0
3.672,1500,-0.00574863,0.00175824,0.0141511,0
3.681,1500,-0.00374863,-0.00124176,-0.0038489,0
3.692,1500,0.01725137,0.00075824,-0.0128489,0
3.701,1500,0.02025137,0.01875824,-0.0108489,0
3.711,1500,0.03425137,0.01375824,-0.0008489,0
3.721,1500,0.02625137,0.00375824,0.0041511,0
3.732,1500,0.00725137,-0.00124176,0.0011511,0
3.741,1500,0.00725137,0.00275824,-0.0128489,0
3.751,1500,0.03225137,0.01275824,-0.0088489,0
3.762,1500,0.03125137,0.01275824,-0.0028489,0
3.772,1500,0.04325137,0.00175824,0.0171511,0
3.782,1500,0.02625137,-0.00024176,0.0041511,0
3.792,1500,0.01225137,0.00075824,-0.0118489,0
3.802,1500,-0.00274863,0.00575824,-0.0118489,0
3.812,1500,0.02025137,0.00775824,0.0011511,0
3.821,1500,0.02425137,0.00775824,0.0051511,0
3.831,1500,0.02125137,0.00175824,0.0021511,0
3.841,1500,0.03225137,0.00875824,-0.0098489,0
3.851,1500,0.01425137,0.00475824,-0.0098489,0
3.862,1500,0.01425137,-0.00324176,0.0001511,0
3.872,1500,0.03025137,0.00575824,0.0051511,0
3.882,1500,0.03125137,0.01975824,0.0061511,0
3.892,1500,0.02125137,0.00975824,-0.0048489,0
3.902,1500,0.02525137,-0.00024176,-0.0018489,0
3.911,1500,0.01525137,-0.00324176,-0.0078489,0
3.922,1500,0.02125137,0.00375824,-0.0068489,0
3.932,1500,0.02325137,0.00875824,-0.0058489,0
3.941,1500,0.01625137,0.01275824,0.0011511,0
3.952,1500,0.01925137,0.00575824,-0.0008489,0
3.961,1500,0.01625137,-0.00024176,-0.0008489,0
3.971,1500,0.02125137,0.00075824,-0.0048489,0
3.982,1500,0.02725137,0.00575824,-0.0008489,0
3.991,1500,0.03125137,0.00675824,0.0021511,0
4.001,1500,0.02225137,0.00775824,0.0051511,0
4.012,1500,0.02125137,0.00975824,0.0001511,0
4.021,1500,0.02125137,0.00275824,0.0021511,0
4.031,1500,0.02325137,0.00175824,-0.0028489,0
4.042,1500,0.01825137,0.00775824,-0.0038489,0
4.051,1500,0.01325137,0.00575824,-0.0058489,0
4.061,1500,0.02325137,0.00375824,-0.0038489,0
4.072,1500,0.01525137,0.00875824,-0.0078489,0
4.082,1500,0.01525137,0.00575824,-0.0028489,0
4.091,1500,0.02325137,0.00175824,-0.0008489,0
4.102,1500,0.02825137,0.00275824,0.0031511,0
4.111,1500,0.03025137,0.00975824,0.0001511,0
4.122,1500,0.03425137,0.00375824,0.0011511,0
4.131,1500,0.02325137,0.00175824,0.0041511,0
4.141,1500,0.02525137,0.00475824,0.0001511,0
4.152,1500,0.01225137,0.00975824,-0.0038489,0
4.162,1500,0.01925137,0.00875824,-0.0028489,0
4.172,1500,0.01925137,0.00775824,-0.0058489,0
4.182,1500,0.02125137,0.00175824,-0.0048489,0
4.192,1500,0.01625137,0.00175824,-0.0058489,0
4.202,1500,0.01225137,0.00475824,-0.0058489,0
4.212,1500,0.02125137,0.00575824,0.0001511,0
4.222,1500,0.02925137,0.00875824,0.0021511,0
4.232,1500,0.02425137,0.00875824,-0.0018489,0
4.242,1500,0.02925137,0.00575824,-0.0008489,0
4.252,1500,0.02225137,-0.00024176,-0.0018489,0.036309210550462
4.263,1500,0.01625137,0.00175824,0.0011511,0.036309210550462
4.272,1500,0.02325137,0.00975824,-0.0048489,0.036309210550462
4.282,1500,0.02225137,0.00775824,-0.0078489,0.036309210550462
4.292,1500,0.02225137,0.00675824,0.0051511,0.036309210550462
4.301,1500,0.01725137,0.00675824,0.0031511,0.036309210550462
4.311,1500,0.02825137,0.00775824,0.0001511,0.036309210550462
4.322,1500,0.01525137,0.00275824,-0.0138489,0.036309210550462
4.331,1500,0.03525137,0.00475824,-0.0008489,0.036309210550462
4.342,1500,0.02525137,0.00775824,0.0061511,0.036309210550462
4.352,1500,0.02825137,0.00375824,0.0011511,0.036309210550462
4.361,1500,0.02125137,0.00475824,-0.0018489,0.036309210550462
4.372,1500,0.02425137,0.00475824,0.0041511,0.036309210550462
4.382,1500,0.01725137,0.00475824,-0.0038489,0.036309210550462
4.391,1500,0.02725137,0.00575824,0.0041511,0.036309210550462
4.402,1500,0.01725137,0.00875824,-0.0048489,0.036309210550462
4.411,1500,0.01525137,0.00475824,-0.0018489,0.036309210550462
4.421,1500,0.02225137,0.00475824,0.0021511,0.036309210550462
4.432,1500,0.01325137,0.00675824,-0.0018489,0.036309210550462
4.441,1500,0.03025137,0.00875824,-0.0068489,0.036309210550462
4.452,1500,0.02225137,0.00275824,0.0041511,0.036309210550462
4.462,1500,0.03125137,0.00275824,0.0041511,0.036309210550462
4.471,1500,0.02325137,0.00075824,0.0031511,0.036309210550462
4.482,1500,0.02825137,0.00475824,0.0061511,0.036309210550462
4.492,1500,0.01225137,0.00675824,-0.0038489,0.036309210550462
4.501,1500,0.02125137,0.01175824,-0.0008489,0.036309210550462
4.512,1500,0.01825137,0.01175824,-0.0038489,0.036309210550462
4.522,1500,0.01825137,0.00675824,0.0001511,0.036309210550462
4.531,1500,0.01325137,0.01375824,-0.0028489,0.036309210550462
4.542,1500,0.02225137,0.02775824,-0.0108489,0.036309210550462
4.551,1500,0.09125137,0.09375824,-0.0208489,0.036309210550462
4.562,1500,0.09125137,0.11575824,-0.0248489,0.036309210550462
4.572,1500,0.10125137,0.14075824,-0.0248489,0.036309210550462
4.581,1500,0.13825137,0.15375824,-0.0048489,0.036309210550462
4.592,1500,0.14325137,0.16575824,-0.0108489,0.036309210550462
4.602,1500,0.13425137,0.17775824,-0.0098489,0.036309210550462
4.611,1500,0.13925137,0.18775824,-0.0098489,0.036309210550462
4.622,1500,0.14125137,0.16075824,-0.0208489,0.036309210550462
4.632,1500,0.09725137,0.15575824,-0.0048489,0.036309210550462
4.641,1500,0.13725137,0.09975824,0.0001511,0.036309210550462
4.652,1500,0.10325137,0.09575824,-0.0208489,0.036309210550462
4.661,1500,0.02125137,0.05475824,-0.0138489,0.036309210550462
4.672,1500,0.02525137,0.07875824,-0.0158489,0.036309210550462
4.682,1500,-0.00474863,0.09775824,0.0001511,0.036309210550462
4.691,1500,-0.04374863,0.05775824,-0.0048489,0.036309210550462
4.702,1500,-0.00674863,-0.06424176,0.0111511,0.036309210550462
4.712,1500,0.01725137,-0.01624176,0.0101511,0.036309210550462
4.721,1500,-0.02074863,0.06975824,-0.0428489,0.036309210550462
4.732,1500,-0.03374863,0.07275824,-0.0978489,0.036309210550462
4.742,1500,0.01725137,-0.03124176,-0.0088489,0.036309210550462
4.751,1500,0.01725137,-0.03024176,0.0491511,0.036309210550462
4.762,1500,0.03625137,0.02675824,0.0561511,0.036309210550462
4.772,1500,0.01525137,0.07575824,0.0201511,98.8109339756776
4.781,1500,0.01225137,0.01175824,-0.0258489,98.8109339756776
4.792,1500,0.08225137,-0.02224176,0.0141511,98.8109339756776
4.802,1500,0.07725137,0.01675824,-0.0188489,98.8109339756776
4.811,1500,-0.01074863,0.02675824,0.0171511,98.8109339756776
4.822,1500,-0.01674863,0.00475824,0.0251511,98.8109339756776
4.832,1500,0.02425137,0.01675824,-0.0208489,98.8109339756776
4.842,1500,0.01925137,-0.02324176,-0.0098489,98.8109339756776
4.852,1500,-0.00474863,-0.05124176,0.0681511,98.8109339756776
4.861,1500,-0.06274863,0.02975824,-0.0498489,98.8109339756776
4.872,1500,-0.01374863,0.04875824,-0.0418489,98.8109339756776
4.882,1500,0.10025137,0.03775824,-0.0188489,98.8109339756776
4.891,1500,0.11425137,-0.03124176,0.0611511,98.8109339756776
4.902,1500,0.08025137,0.00675824,0.0161511,98.8109339756776
4.912,1500,-0.02374863,0.07075824,-0.0218489,98.8109339756776
4.922,1500,-0.03574863,0.01275824,0.0641511,98.8109339756776
4.932,1500,-0.01274863,-0.05524176,0.0141511,98.8109339756776
4.942,1500,0.00825137,0.00375824,-0.0618489,98.8109339756776
4.951,1500,-0.05874863,0.07775824,0.0201511,98.8109339756776
