Time,Speed,accX,accY,accZ,velocity_magnitude
4.339,1500,-0.01474863,-0.01024176,0.0021511,88.4488048830527
4.349,1500,-0.00574863,0.00775824,-0.0048489,88.4488048830527
4.358,1500,0.00125137,-0.00824176,0.0001511,88.4488048830527
4.369,1500,0.01225137,-0.00724176,0.0001511,88.4488048830527
4.379,1500,0.00025137,0.00675824,0.0011511,88.4488048830527
4.389,1500,0.00225137,0.00775824,-0.0008489,88.4488048830527
4.399,1500,0.00425137,0.00475824,-0.0018489,88.4488048830527
4.408,1500,-0.00074863,0.01375824,-0.0018489,88.4488048830527
4.419,1500,-0.01274863,0.01375824,-0.0038489,88.4488048830527
4.429,1500,-0.00574863,0.01375824,0.0071511,88.4488048830527
4.438,1500,0.01725137,0.02275824,0.0011511,88.4488048830527
4.449,1500,0.00025137,0.01575824,-0.0108489,88.4488048830527
4.459,1500,0.02525137,0.01875824,0.0001511,88.4488048830527
4.468,1500,0.02225137,0.02275824,0.0081511,88.4488048830527
4.479,1500,-0.01574863,0.02175824,0.0001511,88.4488048830527
4.489,1500,0.00425137,0.02575824,-0.0088489,88.4488048830527
4.499,1500,0.03525137,0.02175824,-0.0298489,88.4488048830527
4.509,1500,0.00425137,0.01275824,-0.0388489,88.4488048830527
4.519,1500,-0.04974863,0.01275824,-0.0108489,88.4488048830527
4.529,1500,0.14525137,0.02875824,0.0131511,88.4488048830527
4.539,1500,0.02025137,-0.00024176,-0.0198489,88.4488048830527
4.549,1500,0.01525137,0.02475824,0.0041511,88.4488048830527
4.559,1500,-0.06574863,0.00375824,0.0031511,88.4488048830527
4.569,1500,0.00325137,0.03275824,0.0471511,88.4488048830527
4.579,1500,0.07325137,0.05175824,0.0361511,88.4488048830527
4.589,1500,-0.00374863,0.00075824,-0.0028489,88.4488048830527
4.599,1500,0.11625137,0.07475824,0.1281511,88.4488048830527
4.609,1500,-0.08974863,-0.02224176,-0.0348489,88.4488048830527
4.619,1500,0.16825137,0.10675824,0.1191511,88.4488048830527
4.629,1500,-0.02274863,-0.02924176,-0.0618489,88.4488048830527
4.639,1500,0.11925137,0.00375824,-0.0158489,88.4488048830527
4.649,1500,-0.06374863,-0.01924176,-0.0518489,88.4488048830527
4.659,1500,0.00825137,-0.03424176,-0.1008489,88.4488048830527
4.669,1500,0.05025137,0.01075824,0.0091511,88.4488048830527
4.679,1500,-0.15974863,-0.08324176,-0.0968489,88.4488048830527
4.689,1500,-0.04374863,0.01575824,0.0341511,88.4488048830527
4.699,1500,-0.01874863,-0.04424176,-0.0338489,88.4488048830527
4.709,1500,0.03425137,0.00075824,-0.0088489,88.4488048830527
4.719,1500,-0.01374863,0.05575824,0.1301511,88.4488048830527
4.729,1500,-0.01274863,0.00175824,0.0071511,88.4488048830527
4.739,1500,-0.02874863,0.00875824,0.0351511,88.4488048830527
4.749,1500,0.03925137,-0.02824176,0.0051511,88.4488048830527
4.759,1500,-0.03474863,0.00975824,0.0811511,88.4488048830527
4.769,1500,0.08925137,0.00575824,0.0641511,88.4488048830527
4.779,1500,0.09325137,0.04575824,0.1111511,88.4488048830527
4.789,1500,0.22125137,0.03475824,0.1071511,88.4488048830527
4.799,1500,-0.06474863,0.00575824,0.0871511,88.4488048830527
4.809,1500,0.16425137,0.04275824,0.0401511,88.4488048830527
4.819,1500,-0.01374863,-0.01724176,-0.0268489,88.4488048830527
4.829,1500,0.15725137,0.04575824,-0.0248489,88.4488048830527
4.839,1500,-0.03074863,-0.04324176,-0.1208489,31.816711859459
4.849,1500,0.04325137,0.00775824,-0.0668489,31.816711859459
4.859,1500,-0.06574863,-0.03624176,-0.1108489,31.816711859459
4.869,1500,-0.16274863,-0.03924176,-0.0818489,31.816711859459
4.879,1500,-0.04574863,-0.02224176,-0.0348489,31.816711859459
4.889,1500,-0.06674863,0.00275824,0.0271511,31.816711859459
4.899,1500,0.02625137,-0.01424176,0.0191511,31.816711859459
4.909,1500,0.02725137,0.01075824,0.0361511,31.816711859459
4.919,1500,-0.05274863,-0.01524176,0.0001511,31.816711859459
4.929,1500,0.04725137,-0.01024176,0.0061511,31.816711859459
4.939,1500,0.04725137,0.01075824,0.0141511,31.816711859459
4.949,1500,0.02525137,-0.06424176,-0.1348489,31.816711859459
4.959,1500,0.07725137,0.00975824,-0.0248489,31.816711859459
4.969,1500,0.01025137,-0.04624176,-0.0708489,31.816711859459
4.979,1500,-0.03974863,-0.01324176,0.0091511,31.816711859459
4.989,1500,-0.05474863,0.01675824,0.0791511,31.816711859459
4.999,1500,0.03225137,0.00975824,0.0611511,31.816711859459
5.009,1500,-0.04374863,0.01775824,0.0441511,31.816711859459
5.019,1500,-0.10774863,-0.02724176,-0.0348489,31.816711859459
5.03,1500,0.01325137,-0.07324176,-0.1138489,31.816711859459
5.04,1500,0.13725137,0.01975824,0.0041511,31.816711859459
5.049,1500,-0.08074863,-0.10924176,-0.2078489,31.816711859459
5.059,1500,-0.00174863,0.02375824,0.0461511,31.816711859459
5.07,1500,-0.11974863,-0.10924176,-0.2028489,31.816711859459
5.08,1500,0.03625137,-0.01024176,-0.0098489,31.816711859459
5.089,1500,-0.11974863,-0.03124176,0.0031511,31.816711859459
5.099,1500,0.03425137,-0.00624176,0.0431511,31.816711859459
5.109,1500,-0.03574863,-0.00324176,0.0411511,31.816711859459
5.119,1500,0.06625137,-0.00824176,0.0641511,31.816711859459
5.129,1500,-0.02174863,0.02475824,0.1151511,31.816711859459
5.139,1500,0.17125137,0.02575824,0.0581511,31.816711859459
5.149,1500,-0.04874863,-0.02724176,-0.0298489,31.816711859459
5.159,1500,-0.07474863,-0.01624176,-0.0268489,31.816711859459
5.169,1500,0.02025137,-0.03024176,-0.0468489,31.816711859459
5.179,1500,-0.04974863,-0.07024176,-0.0508489,31.816711859459
5.189,1500,-0.04874863,-0.03024176,-0.0168489,31.816711859459
5.2,1500,-0.22774863,-0.08924176,-0.0118489,31.816711859459
5.209,1500,0.02425137,0.02275824,0.0581511,31.816711859459
5.219,1500,-0.04374863,-0.01124176,0.1011511,31.816711859459
5.229,1500,-0.02474863,0.01175824,0.0851511,31.816711859459
5.239,1500,0.17925137,0.07375824,0.1421511,31.816711859459
5.249,1500,0.06725137,-0.02624176,-0.0218489,31.816711859459
5.259,1500,0.11225137,0.03975824,-0.0198489,31.816711859459
5.27,1500,-0.02274863,-0.03724176,-0.0448489,31.816711859459
5.279,1500,0.08325137,0.02875824,0.0201511,31.816711859459
5.289,1500,-0.03974863,-0.02024176,-0.0008489,31.816711859459
5.3,1500,-0.09074863,-0.04624176,-0.0218489,31.816711859459
5.309,1500,0.10825137,0.01175824,0.0591511,31.816711859459
5.319,1500,-0.06474863,-0.03924176,-0.0088489,31.816711859459
5.329,1500,-0.11874863,-0.01224176,0.0451511,31.816711859459
5.339,1500,0.00925137,0.00575824,0.0651511,31.816711859459
5.349,1500,-0.04174863,-0.02424176,0.0041511,31.816711859459
5.359,1500,0.00025137,0.05675824,0.1651511,41.5096892071454
5.369,1500,-0.02674863,0.01175824,0.0381511,41.5096892071454
5.379,1500,0.06125137,-0.03124176,-0.0488489,41.5096892071454
5.389,1500,-0.02874863,-0.04024176,-0.0578489,41.5096892071454
5.399,1500,-0.01374863,-0.06024176,-0.1358489,41.5096892071454
5.409,1500,-0.00574863,-0.03324176,-0.0248489,41.5096892071454
5.42,1500,0.00725137,-0.02824176,-0.0318489,41.5096892071454
5.43,1500,0.02925137,-0.00424176,0.0171511,41.5096892071454
5.44,1500,-0.06474863,-0.03124176,-0.0238489,41.5096892071454
5.45,1500,0.09825137,0.00475824,0.0181511,41.5096892071454
5.46,1500,0.00325137,0.00575824,0.0621511,41.5096892071454
5.47,1500,0.12325137,0.00075824,-0.0008489,41.5096892071454
5.48,1500,-0.00274863,-0.00224176,0.0191511,41.5096892071454
5.49,1500,0.02125137,0.02375824,-0.0388489,41.5096892071454
5.5,1500,-0.11474863,-0.04724176,-0.0778489,41.5096892071454
5.51,1500,-0.04274863,0.00075824,-0.0378489,41.5096892071454
5.52,1500,0.06125137,-0.03724176,-0.0578489,41.5096892071454
5.53,1500,-0.03974863,-0.00624176,-0.0128489,41.5096892071454
5.54,1500,-0.06174863,-0.01424176,-0.0178489,41.5096892071454
5.549,1500,-0.18174863,-0.09624176,-0.0348489,41.5096892071454
5.559,1500,-0.00374863,0.01375824,0.0171511,41.5096892071454
5.57,1500,0.07025137,0.01575824,0.0521511,41.5096892071454
5.579,1500,-0.01974863,-0.06524176,-0.1038489,41.5096892071454
5.59,1500,0.02125137,-0.08624176,-0.1298489,41.5096892071454
5.599,1500,0.01625137,-0.03324176,-0.0738489,41.5096892071454
5.609,1500,-0.17674863,-0.13724176,-0.2188489,41.5096892071454
5.62,1500,0.04025137,0.01775824,0.0361511,41.5096892071454
5.629,1500,-0.05274863,-0.05924176,-0.0668489,41.5096892071454
5.64,1500,0.03725137,-0.01124176,0.0341511,41.5096892071454
5.65,1500,-0.03074863,-0.01924176,0.0031511,41.5096892071454
5.66,1500,0.02225137,0.01475824,0.0401511,41.5096892071454
5.67,1500,-0.08074863,-0.03424176,-0.0418489,41.5096892071454
5.68,1500,0.02525137,-0.00224176,0.0431511,41.5096892071454
5.69,1500,-0.03774863,-0.01524176,0.0071511,41.5096892071454
5.7,1500,-0.01174863,-0.02024176,-0.0038489,41.5096892071454
5.71,1500,0.01625137,-0.00924176,-0.0238489,41.5096892071454
5.72,1500,0.04825137,-0.02724176,-0.0118489,41.5096892071454
5.73,1500,-0.07174863,-0.03524176,-0.0258489,41.5096892071454
5.739,1500,0.07725137,-0.02124176,0.0231511,41.5096892071454
5.749,1500,0.04625137,0.01275824,0.0731511,41.5096892071454
5.76,1500,0.09425137,-0.02824176,0.0111511,41.5096892071454
5.77,1500,-0.02674863,0.01375824,0.0691511,41.5096892071454
5.779,1500,0.10625137,-0.01324176,-0.0118489,41.5096892071454
5.79,1500,0.06025137,-0.01224176,-0.0058489,41.5096892071454
5.799,1500,0.13225137,0.00875824,-0.0218489,41.5096892071454
5.809,1500,-0.00574863,-0.03624176,-0.0388489,41.5096892071454
5.82,1500,-0.06274863,-0.04924176,-0.0808489,41.5096892071454
5.829,1500,-0.08174863,-0.07824176,-0.1438489,41.5096892071454
5.84,1500,-0.27274863,-0.10224176,-0.0428489,41.5096892071454
5.849,1500,-0.01074863,0.05075824,0.1571511,41.5096892071454
5.859,1500,-0.07974863,-0.04724176,-0.0008489,41.5096892071454
5.87,1500,-0.04574863,0.02475824,0.0851511,41.5096892071454
5.879,1500,0.06925137,0.06475824,0.1461511,41.5096892071454
5.889,1500,-0.07674863,-0.06824176,-0.0548489,44.2547449885295
5.9,1500,0.18825137,0.16475824,0.2591511,44.2547449885295
5.909,1500,-0.02474863,-0.07424176,-0.1208489,44.2547449885295
5.919,1500,0.23125137,0.08775824,0.1221511,44.2547449885295
5.93,1500,-0.05774863,-0.05324176,-0.0458489,44.2547449885295
5.939,1500,0.11425137,0.00375824,-0.0168489,44.2547449885295
5.95,1500,-0.01974863,-0.02024176,-0.0158489,44.2547449885295
5.959,1500,-0.02174863,-0.05024176,-0.0528489,44.2547449885295
5.969,1500,-0.01174863,-0.01724176,-0.0098489,44.2547449885295
5.979,1500,-0.03074863,-0.01224176,0.0381511,44.2547449885295
5.989,1500,0.02525137,-0.01824176,-0.0018489,44.2547449885295
6,1500,0.01125137,-0.03424176,-0.0688489,44.2547449885295
6.009,1500,-0.01374863,-0.01824176,-0.0348489,44.2547449885295
6.02,1500,-0.05374863,-0.06924176,-0.1338489,44.2547449885295
6.029,1500,0.03225137,-0.00624176,0.0001511,44.2547449885295
6.04,1500,-0.01574863,-0.08524176,-0.1558489,44.2547449885295
6.05,1500,-0.01174863,-0.02224176,-0.0378489,44.2547449885295
6.059,1500,-0.09074863,-0.07824176,-0.1538489,44.2547449885295
6.07,1500,-0.01074863,-0.03024176,-0.0448489,44.2547449885295
6.079,1500,-0.08574863,0.01775824,0.0801511,44.2547449885295
6.09,1500,0.11025137,0.01275824,0.0481511,44.2547449885295
6.1,1500,0.01325137,0.00575824,0.0441511,44.2547449885295
6.11,1500,0.11325137,-0.03324176,-0.0158489,44.2547449885295
6.12,1500,0.02025137,0.01975824,0.0911511,44.2547449885295
6.13,1500,0.28325137,0.02275824,-0.0518489,44.2547449885295
6.14,1500,-0.05774863,-0.08324176,-0.1038489,44.2547449885295
6.15,1500,0.06825137,0.05575824,0.0001511,44.2547449885295
6.16,1500,0.03525137,-0.03924176,-0.1208489,44.2547449885295
6.169,1500,0.11725137,0.00975824,-0.0298489,44.2547449885295
6.18,1500,-0.02474863,-0.06024176,-0.0938489,44.2547449885295
6.189,1500,-0.31874863,-0.07224176,-0.0488489,44.2547449885295
6.2,1500,-0.02874863,0.05275824,0.0991511,44.2547449885295
6.21,1500,-0.12774863,-0.07124176,-0.0638489,44.2547449885295
6.219,1500,0.00725137,0.00675824,0.0301511,44.2547449885295
6.23,1500,-0.06574863,-0.08724176,-0.1608489,44.2547449885295
6.239,1500,0.06225137,-0.00024176,0.0171511,44.2547449885295
6.25,1500,-0.10974863,-0.08524176,-0.1008489,44.2547449885295
6.26,1500,-0.04374863,0.00175824,0.0161511,44.2547449885295
6.27,1500,-0.04774863,-0.03324176,-0.0728489,44.2547449885295
6.28,1500,0.00325137,0.00975824,0.0201511,44.2547449885295
6.29,1500,-0.06074863,-0.01624176,0.0631511,44.2547449885295
6.3,1500,-0.08674863,-0.01824176,0.0271511,44.2547449885295
6.31,1500,-0.07874863,0.00575824,0.0841511,44.2547449885295
6.32,1500,-0.01574863,-0.01824176,0.0311511,44.2547449885295
6.33,1500,0.08025137,0.06975824,0.1641511,44.2547449885295
6.34,1500,0.00425137,-0.02824176,0.0231511,44.2547449885295
6.35,1500,-0.05474863,-0.02824176,-0.0708489,44.2547449885295
6.36,1500,0.08025137,-0.00224176,0.0051511,44.2547449885295
6.37,1500,-0.05174863,-0.04224176,-0.0748489,44.2547449885295
6.38,1500,0.04425137,-0.01524176,0.0091511,44.2547449885295
6.391,1500,-0.01774863,-0.01624176,0.0261511,44.2547449885295
6.401,1500,0.12525137,0.00475824,0.0451511,48.1533825529413
6.411,1500,-0.05274863,-0.00624176,0.0331511,48.1533825529413
6.42,1500,0.03525137,-0.01724176,0.0031511,48.1533825529413
6.43,1500,-0.00674863,0.01275824,0.0441511,48.1533825529413
6.44,1500,0.15025137,0.02275824,0.0081511,48.1533825529413
6.45,1500,-0.01474863,-0.01624176,0.0101511,48.1533825529413
6.46,1500,-0.17774863,-0.02824176,-0.0638489,48.1533825529413
6.47,1500,0.01025137,0.01375824,0.0261511,48.1533825529413
6.48,1500,-0.35074863,-0.10424176,-0.0638489,48.1533825529413
6.49,1500,-0.01774863,0.04775824,0.0971511,48.1533825529413
6.5,1500,0.03525137,0.01975824,0.1361511,48.1533825529413
6.51,1500,0.02825137,-0.02124176,0.0011511,48.1533825529413
6.52,1500,-0.08974863,-0.01624176,0.0731511,48.1533825529413
6.53,1500,0.01125137,-0.01224176,0.0301511,48.1533825529413
6.54,1500,0.16025137,0.06675824,0.0561511,48.1533825529413
6.549,1500,-0.05674863,-0.02324176,-0.0368489,48.1533825529413
6.56,1500,-0.02374863,-0.02324176,-0.0608489,48.1533825529413
6.57,1500,0.09025137,0.03075824,0.0441511,48.1533825529413
6.58,1500,0.03125137,-0.05124176,-0.1478489,48.1533825529413
6.59,1500,0.00925137,0.00275824,-0.0378489,48.1533825529413
6.599,1500,-0.08674863,-0.06024176,-0.1258489,48.1533825529413
6.61,1500,0.00325137,0.00875824,-0.0068489,48.1533825529413
6.619,1500,-0.07474863,0.01375824,0.0331511,48.1533825529413
6.63,1500,-0.06174863,-0.00524176,0.0261511,48.1533825529413
6.64,1500,0.07825137,0.01375824,0.0771511,48.1533825529413
6.65,1500,-0.02474863,-0.03824176,-0.0498489,48.1533825529413
6.66,1500,0.11925137,0.05675824,0.1481511,48.1533825529413
6.669,1500,0.04925137,-0.01824176,0.0301511,48.1533825529413
6.68,1500,-0.05774863,-0.00724176,0.0311511,48.1533825529413
6.689,1500,0.00025137,-0.04324176,0.0031511,48.1533825529413
6.7,1500,-0.13474863,-0.04824176,0.0171511,48.1533825529413
6.71,1500,-0.08674863,-0.03924176,-0.0048489,48.1533825529413
6.72,1500,-0.00374863,-0.03224176,0.0001511,48.1533825529413
6.73,1500,-0.03274863,-0.04024176,-0.0218489,48.1533825529413
6.74,1500,-0.05274863,-0.03224176,-0.0028489,48.1533825529413
6.75,1500,-0.01174863,-0.03224176,0.0141511,48.1533825529413
6.76,1500,-0.00674863,-0.02924176,0.0111511,48.1533825529413
6.771,1500,-0.01774863,-0.03324176,0.0091511,48.1533825529413
6.78,1500,-0.03874863,-0.04524176,-0.0208489,48.1533825529413
6.79,1500,-0.00574863,-0.02024176,0.0021511,48.1533825529413
6.8,1500,-0.01774863,-0.01724176,0.0051511,48.1533825529413
6.81,1500,-0.02574863,-0.01424176,0.0001511,48.1533825529413
6.82,1500,-0.00374863,-0.00324176,-0.0068489,48.1533825529413
6.829,1500,-0.00174863,-0.00724176,-0.0068489,48.1533825529413
6.84,1500,0.00825137,-0.00224176,-0.0028489,48.1533825529413
6.849,1500,-0.00474863,-0.00124176,-0.0008489,48.1533825529413
6.86,1500,0.00725137,-0.00424176,0.0021511,48.1533825529413
6.869,1500,-0.00474863,-0.00224176,-0.0028489,48.1533825529413
6.88,1500,-0.00374863,-0.00224176,-0.0028489,48.1533825529413
6.89,1500,-0.00374863,0.00375824,0.0041511,48.1533825529413
6.9,1500,0.00025137,0.00775824,0.0051511,48.1533825529413
6.91,1500,0.01025137,0.01875824,0.0111511,48.1533825529413
6.919,1500,0.02025137,0.03275824,0.0011511,28.5669079973449
6.93,1500,0.03425137,0.05875824,-0.0008489,28.5669079973449
6.939,1500,0.03525137,0.06475824,-0.0078489,28.5669079973449
6.95,1500,0.03525137,0.08375824,-0.0058489,28.5669079973449
6.96,1500,0.06325137,0.08375824,-0.0108489,28.5669079973449
6.97,1500,0.07725137,0.08975824,-0.0008489,28.5669079973449
6.98,1500,0.05925137,0.07875824,-0.0398489,28.5669079973449
6.989,1500,0.00425137,0.07375824,-0.0258489,28.5669079973449
7,1500,0.01825137,0.07375824,-0.0008489,28.5669079973449
7.01,1500,0.00925137,0.05375824,0.0231511,28.5669079973449
7.02,1500,0.04125137,0.04575824,-0.0088489,28.5669079973449
7.03,1500,0.03425137,0.03175824,0.0051511,28.5669079973449
7.04,1500,0.12125137,0.04575824,-0.0038489,28.5669079973449
7.05,1500,-0.03374863,-0.00124176,-0.0058489,28.5669079973449
7.06,1500,-0.02474863,-0.00724176,0.0141511,28.5669079973449
7.069,1500,-0.03174863,-0.03224176,-0.0558489,28.5669079973449
7.08,1500,-0.01874863,0.00475824,0.0121511,28.5669079973449
7.09,1500,0.19225137,0.03875824,0.0321511,28.5669079973449
7.1,1500,-0.01874863,-0.02024176,-0.0468489,28.5669079973449
7.11,1500,-0.06674863,0.00275824,-0.0048489,28.5669079973449
7.12,1500,0.00825137,0.00275824,0.0271511,28.5669079973449
7.13,1500,-0.09974863,-0.02724176,0.0431511,28.5669079973449
7.14,1500,-0.09974863,0.00575824,-0.0298489,28.5669079973449
7.15,1500,-0.00274863,0.03175824,0.0041511,28.5669079973449
7.16,1500,-0.01374863,-0.00024176,0.0101511,28.5669079973449
7.17,1500,-0.06174863,-0.03324176,-0.0808489,28.5669079973449
7.18,1500,0.00725137,-0.00024176,0.0101511,28.5669079973449
7.19,1500,0.01125137,0.01075824,0.0651511,28.5669079973449
7.2,1500,-0.03774863,-0.01224176,-0.0078489,28.5669079973449
7.21,1500,0.08425137,0.00075824,0.0611511,28.5669079973449
7.22,1500,0.01925137,-0.02224176,0.0281511,28.5669079973449
7.23,1500,0.04725137,-0.01324176,-0.0198489,28.5669079973449
7.24,1500,0.00625137,-0.05124176,-0.0008489,28.5669079973449
7.25,1500,-0.02974863,-0.01224176,-0.0038489,28.5669079973449
7.26,1500,-0.00974863,0.03775824,-0.0308489,28.5669079973449
7.27,1500,0.05825137,0.01375824,0.0381511,28.5669079973449
7.281,1500,0.04425137,0.01075824,0.0101511,28.5669079973449
7.291,1500,-0.02474863,-0.04424176,-0.1138489,28.5669079973449
7.301,1500,-0.02774863,-0.02624176,0.0061511,28.5669079973449
7.311,1500,0.16825137,0.11175824,0.1631511,28.5669079973449
7.32,1500,-0.07874863,0.00775824,0.0561511,28.5669079973449
7.33,1500,0.09625137,-0.01124176,0.0261511,28.5669079973449
7.34,1500,-0.02174863,0.04275824,0.1031511,28.5669079973449
7.35,1500,-0.02874863,-0.03124176,-0.0278489,28.5669079973449
7.361,1500,0.03425137,-0.09424176,-0.1768489,28.5669079973449
7.37,1500,0.02725137,0.00375824,0.0161511,28.5669079973449
7.38,1500,0.08225137,-0.01124176,0.0021511,28.5669079973449
7.391,1500,-0.11674863,-0.02924176,-0.0128489,28.5669079973449
7.401,1500,0.00125137,-0.02524176,0.0041511,28.5669079973449
7.411,1500,0.02425137,0.00175824,0.0981511,28.5669079973449
7.421,1500,0.06325137,0.00575824,0.0031511,28.5669079973449
7.431,1500,-0.02374863,-0.00424176,0.0071511,28.5669079973449
7.44,1500,-0.00174863,-0.00324176,0.0121511,107.136899370598
7.45,1500,-0.01874863,-0.00924176,-0.0218489,107.136899370598
7.46,1500,-0.01674863,-0.00624176,-0.0668489,107.136899370598
7.47,1500,-0.04774863,0.00975824,0.0121511,107.136899370598
7.48,1500,0.04025137,0.00875824,-0.0198489,107.136899370598
7.49,1500,0.03225137,0.00575824,0.0031511,107.136899370598
7.5,1500,0.13625137,0.02375824,0.0251511,107.136899370598
7.51,1500,-0.11174863,-0.05624176,-0.0228489,107.136899370598
7.52,1500,-0.03874863,-0.01224176,0.0231511,107.136899370598
7.53,1500,0.00625137,0.00575824,0.0851511,107.136899370598
7.54,1500,-0.06674863,0.00475824,0.0151511,107.136899370598
7.55,1500,-0.22574863,-0.11524176,-0.0858489,107.136899370598
7.56,1500,0.02525137,-0.00624176,0.0521511,107.136899370598
7.57,1500,-0.02574863,0.00075824,-0.0308489,107.136899370598
7.58,1500,-0.10074863,-0.05624176,-0.1728489,107.136899370598
7.59,1500,0.07225137,0.02875824,-0.0128489,107.136899370598
7.601,1500,0.11225137,0.12275824,0.2291511,107.136899370598
7.61,1500,-0.11274863,-0.00924176,0.0251511,107.136899370598
7.62,1500,0.07525137,-0.03024176,0.0141511,107.136899370598
7.63,1500,-0.00574863,0.06675824,0.1531511,107.136899370598
7.64,1500,0.02025137,0.02175824,0.0191511,107.136899370598
7.65,1500,0.02225137,-0.04324176,-0.1188489,107.136899370598
7.66,1500,-0.03974863,-0.01724176,-0.0078489,107.136899370598
7.67,1500,0.04525137,-0.00824176,0.0091511,107.136899370598
7.68,1500,-0.01074863,-0.03024176,0.0031511,107.136899370598
7.69,1500,0.06125137,0.00475824,0.0071511,107.136899370598
7.7,1500,0.01825137,-0.01624176,-0.0068489,107.136899370598
7.711,1500,-0.00074863,-0.00224176,-0.0028489,107.136899370598
7.72,1500,0.03725137,0.03075824,0.0811511,107.136899370598
7.73,1500,-0.05774863,-0.01924176,0.0311511,107.136899370598
7.74,1500,0.03225137,-0.00824176,-0.0058489,107.136899370598
7.75,1500,-0.03374863,-0.05624176,-0.0288489,107.136899370598
7.76,1500,-0.06474863,-0.06824176,-0.0138489,107.136899370598
7.77,1500,-0.15774863,-0.08024176,-0.0308489,107.136899370598
7.78,1500,-0.03774863,-0.07024176,-0.0088489,107.136899370598
7.79,1500,-0.00874863,-0.11324176,0.0221511,107.136899370598
7.8,1500,0.03825137,-0.10524176,0.0251511,107.136899370598
7.811,1500,-0.05774863,-0.12124176,0.0321511,107.136899370598
7.821,1500,-0.01674863,-0.11924176,0.0191511,107.136899370598
7.831,1500,-0.01174863,-0.08824176,0.0211511,107.136899370598
7.841,1500,-0.02874863,-0.08324176,0.0171511,107.136899370598
7.851,1500,-0.05774863,-0.05524176,0.0031511,107.136899370598
7.861,1500,-0.05174863,-0.04124176,-0.0078489,107.136899370598
7.871,1500,-0.02074863,-0.04624176,-0.0068489,107.136899370598
7.881,1500,-0.01274863,-0.02624176,0.0031511,107.136899370598
7.891,1500,-0.01774863,-0.02024176,-0.0098489,107.136899370598
7.9,1500,-0.01074863,-0.02524176,-0.0048489,107.136899370598
7.91,1500,-0.00974863,-0.00924176,-0.0038489,107.136899370598
7.92,1500,-0.01074863,-0.00824176,0.0031511,107.136899370598
7.93,1500,-0.00874863,0.00275824,0.0021511,107.136899370598
7.94,1500,-0.00774863,0.00775824,0.0001511,107.136899370598
7.95,1500,-0.00574863,-0.00624176,-0.0018489,107.136899370598
7.96,1500,-0.00774863,-0.01024176,-0.0048489,62.3002758253068
7.97,1500,-0.02074863,-0.01324176,-0.0028489,62.3002758253068
7.981,1500,-0.00074863,-0.03724176,0.0041511,62.3002758253068
7.991,1500,-0.04574863,-0.09724176,-0.0188489,62.3002758253068
8.001,1500,-0.03274863,-0.12824176,-0.0018489,62.3002758253068
8.011,1500,-0.05474863,-0.14924176,0.0201511,62.3002758253068
8.021,1500,-0.02874863,-0.14024176,0.0311511,62.3002758253068
8.031,1500,-0.03074863,-0.09924176,0.0481511,62.3002758253068
8.041,1500,-0.07474863,-0.09824176,0.0041511,62.3002758253068
8.051,1500,-0.04974863,-0.09824176,0.0021511,62.3002758253068
8.061,1500,-0.05574863,-0.07124176,-0.0038489,62.3002758253068
8.07,1500,-0.02174863,-0.07024176,-0.0078489,62.3002758253068
8.08,1500,-0.02774863,-0.04524176,-0.0008489,62.3002758253068
8.091,1500,-0.04574863,-0.03824176,-0.0058489,62.3002758253068
8.1,1500,0.03025137,-0.04224176,0.0081511,62.3002758253068
8.11,1500,-0.00674863,-0.02824176,-0.0108489,62.3002758253068
8.12,1500,-0.12374863,-0.02824176,-0.0438489,62.3002758253068
8.13,1500,-0.01574863,0.01775824,0.0231511,62.3002758253068
8.141,1500,-0.05174863,0.01175824,-0.0068489,62.3002758253068
8.151,1500,-0.05674863,-0.01524176,0.0151511,62.3002758253068
8.161,1500,-0.06074863,-0.03024176,-0.0098489,62.3002758253068
8.171,1500,0.00425137,0.00475824,0.0411511,62.3002758253068
8.181,1500,0.02425137,-0.00924176,0.0361511,62.3002758253068
8.191,1500,0.08225137,0.02375824,0.0421511,62.3002758253068
8.201,1500,0.03425137,0.00975824,0.0771511,62.3002758253068
8.211,1500,-0.03374863,-0.03624176,0.0001511,62.3002758253068
8.221,1500,0.00425137,-0.02424176,-0.0288489,62.3002758253068
8.231,1500,0.03625137,-0.01824176,-0.0048489,62.3002758253068
8.241,1500,0.17525137,0.03975824,0.0271511,62.3002758253068
8.251,1500,0.02525137,0.00175824,-0.0188489,62.3002758253068
8.261,1500,0.03125137,0.00175824,-0.0068489,62.3002758253068
8.271,1500,0.04225137,0.03175824,0.1201511,62.3002758253068
8.28,1500,-0.19074863,-0.00424176,0.0011511,62.3002758253068
8.29,1500,-0.07274863,-0.01924176,-0.0278489,62.3002758253068
8.3,1500,-0.04274863,0.01075824,0.0081511,62.3002758253068
8.31,1500,-0.06474863,-0.00624176,-0.0308489,62.3002758253068
8.32,1500,0.03725137,-0.04024176,0.0081511,62.3002758253068
8.331,1500,-0.01274863,-0.02924176,0.0011511,62.3002758253068
8.341,1500,-0.00774863,-0.00324176,-0.0058489,62.3002758253068
8.351,1500,-0.01774863,-0.00424176,-0.0148489,62.3002758253068
8.361,1500,-0.06674863,0.01375824,0.0351511,62.3002758253068
8.371,1500,-0.01874863,0.02275824,0.0181511,62.3002758253068
8.381,1500,0.10325137,0.01575824,-0.0068489,62.3002758253068
8.391,1500,0.00825137,-0.02224176,-0.0488489,62.3002758253068
