Time,Velocity_X,Velocity_Y,Velocity_Z,Velocity_Magnitude
0.085,1.5373401737155,0.513286337256,-1.008495292035,1.90891079618458
0.096,2.0767059237155,0.729032637256,-0.846685567035,2.35819264039324
0.106,2.280180476105,0.66275694296,-0.23034840185,2.38569280404811
0.116,1.887914476105,0.51565719296,-0.13228190185,1.961535600313
0.126,1.397581976105,0.858889942959999,-0.37744815185,1.68326896881822
0.136,1.691781476105,0.760823442960001,-0.42648140185,1.90338205843532
0.146,2.427280226105,0.319524192959999,-0.23034840185,2.45903342640191
0.156,2.623413226105,0.51565719296,0.16191759815,2.67851014635836
0.166,2.476313476105,0.711790192960001,0.50515034815,2.6256333683455
0.176,2.67244647610499,0.417590692959999,0.554183598149999,2.76106349346611
0.187,2.7239448237155,0.189666887256,0.501728807965,2.77625300135089
0.196,1.9197726534945,0.331701698664,0.278115613335,1.96796883928141
0.206,1.838881226105,0.662756942959999,-0.426481401849999,2.00065422182021
0.216,1.593714976105,0.858889942960001,-0.720680901850001,1.94858931575397
0.225,1.4343434784945,0.684741098664001,-0.427963186665,1.646014603714
0.236,2.3463887987155,0.621159487255999,-0.091573517035,2.42894322954816
0.246,2.280180476105,0.61372369296,0.11288434815,2.36402678727804
0.256,2.035014226105,0.662756942960001,-0.18131515185,2.14788380742111
0.266,2.476313476105,0.662756942960001,-0.13228190185,2.56688014892359
0.276,2.672446476105,0.56469044296,0.16191759815,2.73624976429548
0.286,2.52534672610499,0.662756942959997,0.161917598149999,2.6158822911365
0.296,2.427280226105,0.760823442960001,0.06385109815,2.5445271800735
0.305,1.9639025784945,0.464091473664,-0.030793861665,2.01822756290296
0.316,1.6991498987155,0.459349762256,-0.361256392035,1.79683576410747
0.325,1.5667332534945,0.508221398664001,-0.516223036665,1.72610205412342
0.336,2.0227693487155,0.513286337256,-0.684875842035001,2.19638649174497
0.346,1.54468172610499,0.368557442959998,-0.230348401849999,1.60466090186019
0.356,1.691781476105,0.760823442960001,-0.32841490185,1.88383471196564
0.366,1.740814726105,0.907923192960001,-0.42648140185,2.00914081663348
0.375,1.9639025784945,0.464091473664,-0.030793861665,2.01822756290296
0.386,2.5621350987155,0.351476612256,-0.199446667035,2.59381014070502
0.396,2.574379976105,0.51565719296,-0.13228190185,2.6288463446118
0.406,2.819546226105,0.46662394296,0.25998409815,2.86969868741953
0.416,2.86857947610499,0.123391192959999,0.407083848149998,2.89994669893353
0.425,1.9197726534945,0.243441848664,0.101595913335,1.93781131805773
0.436,2.1306424987155,0.621159487256001,-0.361256392035,2.24855125508113
0.446,1.936947726105,0.46662394296,-0.27938165185,2.01185449404208
0.456,1.495648476105,0.51565719296,0.01481784815,1.5821144943873
0.466,1.691781476105,0.46662394296,-0.13228190185,1.75993209204009
0.476,1.74081472610499,0.613723692959997,-0.426481401849998,1.89446009935506
0.486,2.427280226105,0.711790192960001,-0.23034840185,2.53995963768506
0.496,2.721479726105,0.41759069296,0.11288434815,2.75564452760232
0.506,2.770512976105,0.41759069296,0.25998409815,2.81384361130889
0.516,2.525346726105,0.662756942960001,0.01481784815,2.61090835172641
0.526,2.623413226105,0.61372369296,-0.08324865185,2.69553038644308
0.536,2.623413226105,0.17242444296,0.16191759815,2.63405475494026
0.546,2.476313476105,0.41759069296,0.30901734815,2.53021780490212
0.556,1.936947726105,0.956956442960001,0.01481784815,2.16049802036701
0.565,1.56673325349448,0.596481248663993,-0.251443486664997,1.69518930936914
0.575,1.544681726105,0.22145769296,-0.23034840185,1.57738566335844
0.587,1.559418571326,0.501108831552001,-0.51177768222,1.71604566887782
0.596,1.5226033284945,0.684741098664001,-0.825132511665001,1.86226607388652
0.606,1.985980976105,0.711790192960001,-0.818747401850001,2.26298763237476
0.617,2.7778813987155,0.729032637256001,-0.523066117035001,2.91919711809671
0.626,2.2286821284945,0.552351323664,-0.163183636665,2.3019002832224
0.636,2.574379976105,0.56469044296,0.16191759815,2.64055389385095
0.646,2.574379976105,0.31952419296,0.40708384815,2.62587989646932
0.656,2.476313476105,0.17242444296,0.55418359815,2.54341858154095
0.666,2.525346726105,0.662756942960001,0.25998409815,2.62377868422278
0.676,1.838881226105,0.662756942960001,-0.13228190185,1.95913997221234
0.686,1.544681726105,0.31952419296,-0.37744815185,1.62191382390818
0.696,1.49564847610498,0.466623942959995,-0.475514651849995,1.63731989920807
0.706,1.495648476105,0.662756942960001,-0.47551465185,1.70362123538095
0.716,1.740814726105,0.41759069296,-0.18131515185,1.79935907527131
0.726,1.985980976105,0.36855744296,-0.18131515185,2.02801139308993
0.736,2.476313476105,0.51565719296,0.01481784815,2.52947629781629
