Time,Speed,accX,accY,accZ,velocity_magnitude
0.821,1500,0.02925137,0.00675824,0.0041511,0
0.831,1500,0.02025137,-0.00124176,0.0041511,0
0.841,1500,0.01325137,0.00375824,0.0031511,0
0.851,1500,0.01425137,0.00875824,-0.0048489,0
0.861,1500,0.00525137,0.00275824,-0.0068489,0
0.871,1500,0.00625137,0.00375824,-0.0108489,0
0.881,1500,0.01925137,0.00575824,-0.0108489,0
0.891,1500,0.02425137,0.00775824,0.0001511,0
0.901,1500,0.02725137,0.00475824,0.0001511,0
0.911,1500,0.03425137,0.00075824,0.0041511,0
0.92,1500,0.03625137,0.00675824,0.0101511,0
0.931,1500,0.02525137,0.00475824,-0.0008489,0
0.941,1500,0.02125137,0.00775824,0.0031511,0
0.952,1500,0.02025137,0.00175824,0.0031511,0
0.961,1500,0.01425137,0.00675824,-0.0048489,0
0.971,1500,0.01925137,0.00675824,-0.0038489,0
0.981,1500,0.01925137,0.00575824,-0.0018489,0
0.991,1500,0.01625137,0.00475824,-0.0018489,0
1.001,1500,0.01925137,0.01175824,-0.0048489,0
1.011,1500,0.02425137,0.01575824,-0.0008489,0
1.021,1500,0.06025137,0.04775824,-0.0068489,0
1.031,1500,0.06225137,0.05475824,-0.0058489,0
1.041,1500,0.05625137,0.06075824,0.0061511,0
1.051,1500,0.06825137,0.07575824,-0.0098489,0
1.06,1500,0.08225137,0.07375824,-0.0048489,0
1.071,1500,0.07025137,0.08275824,-0.0118489,0
1.081,1500,0.08425137,0.10475824,-0.0058489,0
1.091,1500,0.08425137,0.11675824,-0.0248489,0
1.101,1500,0.08325137,0.12175824,-0.0108489,0
1.111,1500,0.09725137,0.13575824,-0.0178489,0
1.121,1500,0.11825137,0.11975824,-0.0288489,36.1630587070273
1.131,1500,0.11025137,0.12375824,-0.0068489,36.1630587070273
1.141,1500,0.09325137,0.11675824,-0.0158489,36.1630587070273
1.151,1500,0.14325137,0.10075824,-0.0018489,36.1630587070273
1.161,1500,0.12025137,0.09675824,-0.0108489,36.1630587070273
1.172,1500,0.02425137,0.07775824,0.0171511,36.1630587070273
1.181,1500,0.09225137,0.09775824,0.0001511,36.1630587070273
1.191,1500,0.03925137,0.10475824,-0.0318489,36.1630587070273
1.202,1500,-0.00274863,0.06375824,-0.0238489,36.1630587070273
1.211,1500,-0.02074863,0.04875824,0.0041511,36.1630587070273
1.221,1500,0.03425137,0.02875824,0.0281511,36.1630587070273
1.231,1500,-0.02274863,0.05775824,-0.0088489,36.1630587070273
1.241,1500,0.01925137,0.07175824,-0.0048489,36.1630587070273
1.251,1500,0.04825137,0.01775824,-0.0018489,36.1630587070273
1.261,1500,-0.01874863,-0.04724176,0.0321511,36.1630587070273
1.271,1500,-0.04174863,-0.00624176,0.0471511,36.1630587070273
1.281,1500,-0.01874863,0.05675824,0.0111511,36.1630587070273
1.291,1500,0.01725137,0.04575824,-0.0108489,36.1630587070273
1.301,1500,0.03325137,-0.04624176,-0.0338489,36.1630587070273
1.312,1500,0.09025137,-0.00924176,0.0171511,36.1630587070273
1.321,1500,0.03925137,0.05875824,0.0451511,36.1630587070273
1.331,1500,-0.07874863,0.00775824,-0.0098489,36.1630587070273
1.341,1500,-0.06374863,0.00175824,-0.0358489,36.1630587070273
1.351,1500,-0.03374863,-0.01124176,0.0431511,36.1630587070273
1.361,1500,-0.02774863,0.00375824,0.0421511,36.1630587070273
1.371,1500,-0.00074863,-0.00824176,0.0041511,36.1630587070273
1.381,1500,-0.07374863,0.01375824,-0.0148489,36.1630587070273
1.391,1500,0.05925137,0.04075824,-0.0398489,36.1630587070273
1.401,1500,0.09925137,-0.01624176,0.0211511,36.1630587070273
1.411,1500,0.03425137,-0.00924176,0.0291511,36.1630587070273
1.421,1500,-0.01374863,0.09275824,0.0001511,36.1630587070273
1.431,1500,-0.03474863,0.11675824,-0.0118489,36.1630587070273
1.442,1500,-0.03174863,0.01175824,0.0001511,36.1630587070273
1.452,1500,0.07825137,-0.02724176,0.0251511,36.1630587070273
1.462,1500,0.08725137,0.09675824,-0.0068489,36.1630587070273
1.472,1500,0.02125137,0.15475824,-0.0128489,36.1630587070273
1.481,1500,0.06325137,0.06575824,-0.0058489,36.1630587070273
1.491,1500,-0.01774863,-0.00124176,0.0001511,36.1630587070273
1.501,1500,0.00725137,0.09775824,-0.0578489,36.1630587070273
1.511,1500,-0.05574863,0.13575824,-0.0318489,36.1630587070273
1.521,1500,0.06725137,0.07875824,0.0081511,36.1630587070273
1.532,1500,0.06525137,0.03775824,0.0771511,36.1630587070273
1.542,1500,0.06025137,0.09875824,0.0361511,36.1630587070273
1.552,1500,0.03725137,0.06275824,-0.0008489,36.1630587070273
1.561,1500,-0.05374863,-0.05524176,0.1091511,36.1630587070273
1.571,1500,-0.00474863,-0.08324176,0.0491511,36.1630587070273
1.581,1500,-0.00374863,-0.02924176,0.0001511,36.1630587070273
1.591,1500,-0.23174863,-0.11124176,-0.0378489,36.1630587070273
1.601,1500,-0.14974863,-0.16324176,-0.1378489,36.1630587070273
1.611,1500,-0.08674863,-0.14224176,0.0991511,36.1630587070273
1.622,1500,-0.10474863,-0.13224176,-0.1448489,36.1630587070273
1.631,1500,-0.16474863,-0.05924176,-0.0058489,36.1630587070273
1.642,1500,-0.03274863,-0.10524176,0.0241511,217.846008797086
1.651,1500,0.06725137,-0.12124176,-0.0708489,217.846008797086
1.661,1500,0.06325137,-0.03624176,0.0161511,217.846008797086
1.671,1500,-0.05274863,-0.05724176,-0.0048489,217.846008797086
1.681,1500,0.02625137,-0.01424176,0.0461511,217.846008797086
1.692,1500,0.01525137,0.02975824,0.1131511,217.846008797086
1.701,1500,-0.07974863,0.01375824,0.0461511,217.846008797086
1.711,1500,0.03125137,-0.03324176,0.0641511,217.846008797086
1.721,1500,-0.03374863,-0.05124176,0.1171511,217.846008797086
1.731,1500,-0.10074863,-0.06424176,-0.0178489,217.846008797086
1.741,1500,-0.16274863,0.00075824,0.0471511,217.846008797086
1.753,1500,-0.01874863,-0.00024176,-0.0478489,217.846008797086
1.762,1500,0.01025137,-0.02524176,-0.0398489,217.846008797086
1.771,1500,-0.07174863,-0.02124176,-0.0628489,217.846008797086
1.781,1500,-0.15774863,0.00275824,-0.0298489,217.846008797086
1.791,1500,-0.11174863,0.00975824,0.0211511,217.846008797086
1.801,1500,-0.02974863,0.00275824,-0.0158489,217.846008797086
1.811,1500,-0.02674863,-0.02024176,-0.0578489,217.846008797086
1.821,1500,-0.06274863,-0.00624176,-0.0038489,217.846008797086
1.832,1500,0.02425137,-0.00824176,-0.0178489,217.846008797086
1.841,1500,-0.05274863,-0.03724176,-0.1778489,217.846008797086
1.852,1500,-0.02374863,-0.02624176,-0.1368489,217.846008797086
1.861,1500,-0.17574863,0.02775824,-0.0568489,217.846008797086
1.871,1500,-0.00274863,-0.01824176,-0.1198489,217.846008797086
1.882,1500,-0.09774863,-0.08324176,-0.1228489,217.846008797086
1.892,1500,0.04625137,0.01475824,-0.0528489,217.846008797086
1.901,1500,-0.11574863,0.00075824,-0.0918489,217.846008797086
1.911,1500,0.03825137,-0.02924176,-0.0308489,217.846008797086
1.921,1500,0.09625137,0.05175824,-0.0058489,217.846008797086
1.932,1500,0.08525137,0.03675824,-0.0468489,217.846008797086
1.942,1500,-0.05874863,-0.00824176,-0.0518489,217.846008797086
1.952,1500,0.03925137,0.03875824,-0.0558489,217.846008797086
1.962,1500,0.03325137,0.04375824,-0.0738489,217.846008797086
1.972,1500,-0.09574863,0.02375824,-0.0718489,217.846008797086
1.982,1500,-0.07974863,0.02275824,0.0391511,217.846008797086
1.991,1500,0.08825137,0.01175824,-0.0318489,217.846008797086
2.001,1500,0.06725137,0.03075824,-0.0158489,217.846008797086
2.012,1500,-0.01774863,0.02375824,0.0521511,217.846008797086
2.022,1500,0.11225137,0.12375824,0.0801511,217.846008797086
2.032,1500,-0.08374863,0.05775824,-0.0428489,217.846008797086
2.042,1500,0.04725137,0.05575824,-0.0318489,217.846008797086
2.051,1500,0.13725137,0.12475824,0.1221511,217.846008797086
2.062,1500,0.05425137,0.10175824,-0.0308489,217.846008797086
2.072,1500,0.03525137,0.05775824,0.0111511,217.846008797086
2.082,1500,0.17225137,0.17875824,0.2131511,217.846008797086
2.092,1500,-0.09974863,-0.07724176,-0.1248489,217.846008797086
2.102,1500,0.11125137,0.08675824,-0.0128489,217.846008797086
2.112,1500,0.16825137,0.08975824,0.0281511,217.846008797086
2.122,1500,0.10125137,-0.01024176,0.0821511,217.846008797086
2.132,1500,-0.22374863,-0.03224176,0.0991511,217.846008797086
2.142,1500,-0.05974863,-0.05124176,-0.0088489,217.846008797086
2.152,1500,0.15525137,-0.08324176,0.0571511,217.846008797086
2.162,1500,-0.03474863,-0.10624176,-0.1018489,193.316851508419
2.172,1500,-0.05274863,-0.12724176,-0.0728489,193.316851508419
2.182,1500,-0.00474863,-0.10424176,-0.0388489,193.316851508419
2.192,1500,-0.06874863,-0.15024176,-0.0738489,193.316851508419
2.202,1500,-0.08174863,-0.17624176,0.0531511,193.316851508419
2.212,1500,-0.02974863,-0.10924176,0.0451511,193.316851508419
2.222,1500,-0.00374863,-0.04924176,0.0071511,193.316851508419
2.232,1500,-0.05674863,-0.04424176,-0.0448489,193.316851508419
2.242,1500,0.00525137,-0.04324176,0.0271511,193.316851508419
2.252,1500,0.02125137,-0.05624176,0.0181511,193.316851508419
2.262,1500,-0.03074863,-0.04324176,0.0421511,193.316851508419
2.272,1500,-0.00274863,0.01675824,0.0101511,193.316851508419
2.282,1500,0.03525137,0.02175824,0.0061511,193.316851508419
2.291,1500,0.06325137,0.02475824,0.0121511,193.316851508419
2.301,1500,0.00025137,-0.00224176,-0.0378489,193.316851508419
2.311,1500,-0.02374863,-0.01924176,0.0091511,193.316851508419
2.321,1500,-0.00674863,-0.01024176,-0.0018489,193.316851508419
2.331,1500,0.04525137,0.04275824,0.0411511,193.316851508419
2.342,1500,-0.02474863,0.00475824,0.0151511,193.316851508419
2.352,1500,0.04925137,0.01675824,-0.0178489,193.316851508419
2.362,1500,0.01525137,-0.02624176,-0.0348489,193.316851508419
2.372,1500,-0.04774863,-0.02824176,-0.0048489,193.316851508419
2.382,1500,0.00325137,0.04875824,0.0431511,193.316851508419
2.392,1500,-0.05274863,0.00375824,-0.0138489,193.316851508419
2.402,1500,-0.06574863,-0.00924176,0.0111511,193.316851508419
2.412,1500,-0.04074863,-0.01324176,-0.0108489,193.316851508419
2.422,1500,-0.00674863,0.00375824,0.0261511,193.316851508419
2.432,1500,-0.01374863,-0.01324176,0.0041511,193.316851508419
2.442,1500,-0.01774863,0.04275824,-0.0058489,193.316851508419
2.451,1500,0.01125137,0.02775824,-0.0158489,193.316851508419
2.462,1500,-0.04874863,0.00575824,0.0061511,193.316851508419
2.471,1500,-0.01774863,0.01475824,0.0001511,193.316851508419
2.482,1500,-0.03974863,-0.01224176,0.0071511,193.316851508419
2.492,1500,0.01625137,0.01275824,0.0351511,193.316851508419
2.502,1500,-0.00074863,0.03675824,-0.0108489,193.316851508419
2.512,1500,-0.04474863,-0.00024176,-0.0278489,193.316851508419
2.522,1500,0.00725137,-0.00624176,-0.0338489,193.316851508419
2.532,1500,0.00825137,0.00075824,-0.0518489,193.316851508419
2.543,1500,-0.01774863,0.01175824,0.0141511,193.316851508419
2.552,1500,0.02525137,0.05475824,-0.0098489,193.316851508419
2.562,1500,-0.03874863,0.01375824,-0.0168489,193.316851508419
2.572,1500,0.00425137,0.02875824,0.0361511,193.316851508419
2.583,1500,0.07025137,0.06675824,0.0241511,193.316851508419
2.593,1500,0.02425137,0.04675824,-0.0058489,193.316851508419
2.602,1500,0.01925137,0.06575824,-0.0078489,193.316851508419
2.612,1500,0.04625137,0.07175824,0.0111511,193.316851508419
2.622,1500,0.03625137,0.06175824,0.0061511,193.316851508419
2.632,1500,0.02925137,0.05575824,-0.0168489,193.316851508419
2.642,1500,0.03425137,0.05275824,-0.0238489,193.316851508419
2.652,1500,0.01625137,0.03575824,0.0191511,193.316851508419
2.663,1500,0.09725137,0.06675824,0.0311511,193.316851508419
2.673,1500,-0.03274863,0.02975824,-0.0238489,193.316851508419
2.682,1500,0.04725137,0.07975824,-0.0068489,167.513913923356
2.692,1500,0.03025137,0.07775824,0.0001511,167.513913923356
2.702,1500,0.04225137,0.06575824,0.0071511,167.513913923356
2.712,1500,-0.05374863,0.03275824,-0.0048489,167.513913923356
2.722,1500,-0.00974863,0.02475824,-0.0108489,167.513913923356
2.732,1500,-0.05974863,-0.03824176,0.0141511,167.513913923356
2.742,1500,-0.03274863,-0.09524176,0.0181511,167.513913923356
2.752,1500,-0.06874863,-0.08924176,0.0231511,167.513913923356
2.763,1500,-0.19174863,-0.13324176,-0.0328489,167.513913923356
2.772,1500,-0.03274863,-0.10824176,0.0171511,167.513913923356
2.782,1500,-0.00474863,-0.11424176,-0.0188489,167.513913923356
2.792,1500,-0.07274863,-0.10724176,0.0111511,167.513913923356
2.802,1500,-0.00174863,-0.10824176,-0.0048489,167.513913923356
2.812,1500,-0.00574863,-0.10524176,0.0021511,167.513913923356
2.822,1500,0.02825137,-0.06724176,-0.0108489,167.513913923356
2.832,1500,-0.11374863,-0.07524176,-0.0308489,167.513913923356
2.842,1500,0.00425137,-0.03924176,0.0031511,167.513913923356
2.852,1500,0.03025137,-0.03924176,0.0081511,167.513913923356
2.862,1500,0.04425137,-0.00624176,0.0321511,167.513913923356
2.872,1500,-0.03374863,-0.01024176,0.0361511,167.513913923356
2.881,1500,-0.03574863,-0.00424176,-0.0048489,167.513913923356
2.892,1500,0.01025137,-0.00424176,-0.0138489,167.513913923356
2.902,1500,0.01425137,-0.01424176,-0.0058489,167.513913923356
2.912,1500,-0.02274863,-0.00724176,-0.0078489,167.513913923356
2.922,1500,-0.02374863,-0.01524176,0.0041511,167.513913923356
2.931,1500,-0.04174863,0.03775824,0.0121511,167.513913923356
2.942,1500,-0.07274863,0.02575824,-0.0528489,167.513913923356
2.952,1500,0.02725137,0.01175824,0.0161511,167.513913923356
2.962,1500,0.08825137,0.00175824,-0.0118489,167.513913923356
2.972,1500,0.07125137,0.00075824,-0.0288489,167.513913923356
2.982,1500,-0.05774863,-0.01624176,0.0111511,167.513913923356
2.992,1500,-0.06874863,-0.00224176,0.0141511,167.513913923356
3.002,1500,0.07025137,0.05975824,0.0331511,167.513913923356
3.012,1500,0.02225137,-0.03124176,0.0011511,167.513913923356
3.022,1500,0.05825137,0.03075824,0.1021511,167.513913923356
3.032,1500,0.05725137,0.00275824,-0.0218489,167.513913923356
3.042,1500,-0.06374863,-0.01224176,-0.0048489,167.513913923356
3.052,1500,0.10625137,0.03575824,0.0371511,167.513913923356
3.062,1500,-0.01174863,-0.02824176,-0.0658489,167.513913923356
3.071,1500,0.06525137,0.00675824,-0.0188489,167.513913923356
3.082,1500,-0.07874863,0.00375824,-0.0178489,167.513913923356
3.092,1500,-0.07174863,0.01775824,0.0561511,167.513913923356
3.102,1500,0.01325137,0.00175824,0.0121511,167.513913923356
3.112,1500,0.04725137,-0.00924176,-0.0158489,167.513913923356
3.121,1500,-0.00674863,0.01175824,-0.0258489,167.513913923356
3.132,1500,0.02325137,0.02375824,-0.0018489,167.513913923356
3.141,1500,0.03225137,0.00275824,-0.0078489,167.513913923356
3.152,1500,-0.02374863,0.00475824,0.0101511,167.513913923356
3.162,1500,0.00425137,0.04075824,0.0271511,167.513913923356
3.172,1500,-0.00474863,-0.01624176,-0.0628489,167.513913923356
3.182,1500,0.01525137,0.00675824,-0.0218489,167.513913923356
3.193,1500,0.23425137,0.06675824,0.0931511,167.513913923356
3.203,1500,-0.07574863,-0.02024176,-0.0328489,167.513913923356
3.213,1500,-0.02474863,0.03675824,0.0211511,135.696643779578
3.223,1500,0.01625137,0.06175824,0.1071511,135.696643779578
3.232,1500,-0.01074863,0.03075824,-0.0188489,135.696643779578
3.242,1500,0.10325137,0.07575824,0.1021511,135.696643779578
3.251,1500,0.03425137,-0.01224176,-0.0348489,135.696643779578
3.262,1500,-0.04674863,0.03575824,0.0591511,135.696643779578
3.272,1500,-0.09874863,0.00575824,0.0351511,135.696643779578
3.282,1500,0.10425137,0.00975824,0.0001511,135.696643779578
3.292,1500,0.05225137,0.05375824,-0.0378489,135.696643779578
3.301,1500,0.11625137,0.09775824,0.1951511,135.696643779578
3.312,1500,0.35625137,0.07275824,0.1041511,135.696643779578
3.322,1500,0.18225137,0.08275824,0.1921511,135.696643779578
3.332,1500,0.17625137,-0.02824176,-0.0468489,135.696643779578
3.342,1500,0.01225137,-0.08224176,-0.2028489,135.696643779578
3.351,1500,0.11025137,0.05275824,0.0871511,135.696643779578
3.362,1500,0.00725137,-0.12724176,-0.1668489,135.696643779578
3.372,1500,0.06325137,-0.01824176,-0.0328489,135.696643779578
3.382,1500,-0.12874863,-0.07424176,0.0121511,135.696643779578
3.392,1500,0.03425137,-0.00724176,0.1731511,135.696643779578
3.402,1500,-0.05174863,-0.10624176,0.0421511,135.696643779578
3.412,1500,-0.04774863,-0.11524176,0.0731511,135.696643779578
3.422,1500,-0.27474863,-0.16624176,-0.0958489,135.696643779578
3.432,1500,-0.18174863,-0.14424176,0.0661511,135.696643779578
3.443,1500,-0.00274863,-0.10224176,0.0791511,135.696643779578
3.452,1500,-0.06774863,-0.05024176,0.0571511,135.696643779578
3.462,1500,-0.05374863,-0.07124176,0.0571511,135.696643779578
3.472,1500,-0.10674863,-0.13424176,-0.1128489,135.696643779578
3.482,1500,0.14125137,-0.02824176,-0.0118489,135.696643779578
3.493,1500,0.02625137,-0.01324176,0.0341511,135.696643779578
3.503,1500,0.00425137,-0.00024176,-0.0888489,135.696643779578
3.513,1500,0.00325137,-0.04524176,-0.1298489,135.696643779578
3.523,1500,-0.23074863,-0.09924176,-0.0838489,135.696643779578
3.533,1500,-0.05474863,-0.00424176,0.0181511,135.696643779578
3.542,1500,0.04525137,-0.02824176,-0.0078489,135.696643779578
3.553,1500,-0.03274863,-0.00724176,-0.0048489,135.696643779578
3.563,1500,-0.04274863,-0.02324176,-0.0258489,135.696643779578
3.572,1500,0.02625137,-0.01924176,-0.0348489,135.696643779578
3.583,1500,-0.05274863,-0.08924176,-0.1408489,135.696643779578
3.592,1500,-0.02174863,0.00375824,-0.0258489,135.696643779578
3.603,1500,-0.00474863,-0.03424176,-0.0618489,135.696643779578
3.613,1500,0.04225137,-0.01124176,0.0201511,135.696643779578
3.623,1500,-0.04674863,-0.03524176,-0.0408489,135.696643779578
3.633,1500,-0.03974863,0.00075824,0.0221511,135.696643779578
3.643,1500,-0.00774863,0.02075824,0.0861511,135.696643779578
3.653,1500,-0.04174863,0.00075824,-0.0098489,135.696643779578
3.663,1500,-0.00374863,-0.00524176,-0.0068489,135.696643779578
3.673,1500,0.10025137,0.01275824,0.0271511,135.696643779578
3.683,1500,0.00425137,-0.02924176,-0.0658489,135.696643779578
3.692,1500,0.01625137,-0.00724176,0.0121511,135.696643779578
3.702,1500,0.03425137,0.02375824,0.0641511,135.696643779578
3.712,1500,-0.00374863,-0.03724176,-0.0218489,135.696643779578
3.722,1500,-0.09474863,0.00575824,0.0741511,135.696643779578
3.732,1500,0.06925137,-0.00724176,0.0231511,71.4851274763328
3.742,1500,-0.00274863,0.00275824,0.1061511,71.4851274763328
3.752,1500,0.20725137,0.01575824,0.0571511,71.4851274763328
3.762,1500,-0.00574863,0.00175824,0.0071511,71.4851274763328
3.772,1500,0.09025137,0.01075824,-0.0098489,71.4851274763328
3.782,1500,-0.06174863,-0.04224176,-0.0848489,71.4851274763328
3.792,1500,0.00325137,-0.01624176,-0.0228489,71.4851274763328
3.802,1500,0.02025137,0.01875824,0.0271511,71.4851274763328
3.812,1500,-0.19274863,-0.12124176,-0.1148489,71.4851274763328
3.822,1500,0.05125137,0.05475824,0.0921511,71.4851274763328
3.832,1500,-0.27774863,-0.12324176,-0.1068489,71.4851274763328
3.842,1500,-0.03474863,-0.00024176,0.0751511,71.4851274763328
3.852,1500,-0.02874863,0.00875824,0.0641511,71.4851274763328
3.862,1500,-0.03274863,-0.00024176,0.0901511,71.4851274763328
3.872,1500,0.04725137,0.06875824,0.1711511,71.4851274763328
3.882,1500,0.02525137,0.02675824,0.0921511,71.4851274763328
3.893,1500,0.06725137,-0.01124176,-0.0148489,71.4851274763328
3.903,1500,0.00125137,-0.02224176,-0.0188489,71.4851274763328
3.913,1500,-0.03574863,-0.04924176,-0.0808489,71.4851274763328
3.922,1500,-0.03774863,-0.02224176,-0.0158489,71.4851274763328
3.932,1500,-0.07174863,-0.00724176,0.0251511,71.4851274763328
3.942,1500,0.05525137,-0.00124176,0.0211511,71.4851274763328
3.952,1500,0.01425137,-0.00024176,0.0511511,71.4851274763328
3.963,1500,-0.06374863,-0.02024176,0.0201511,71.4851274763328
3.973,1500,0.00925137,0.01975824,0.1051511,71.4851274763328
3.983,1500,-0.03374863,0.00175824,-0.0188489,71.4851274763328
3.993,1500,-0.02974863,-0.02824176,-0.0758489,71.4851274763328
4.003,1500,-0.03174863,-0.02024176,-0.0228489,71.4851274763328
4.013,1500,-0.05874863,-0.09724176,-0.1918489,71.4851274763328
4.023,1500,0.13525137,0.00575824,0.0191511,71.4851274763328
4.032,1500,-0.10774863,-0.06124176,-0.1018489,71.4851274763328
4.042,1500,0.04425137,0.00475824,0.0561511,71.4851274763328
4.052,1500,-0.15574863,-0.05724176,-0.0708489,71.4851274763328
4.062,1500,-0.05774863,-0.04524176,-0.0008489,71.4851274763328
4.072,1500,0.01625137,0.02875824,0.1041511,71.4851274763328
4.083,1500,0.12025137,-0.01924176,-0.0178489,71.4851274763328
4.093,1500,0.01925137,0.04175824,0.0891511,71.4851274763328
4.103,1500,0.06725137,-0.00724176,0.0031511,71.4851274763328
4.113,1500,0.00125137,0.01375824,0.0501511,71.4851274763328
4.123,1500,0.12425137,0.04075824,0.0101511,71.4851274763328
4.132,1500,-0.06474863,-0.04924176,-0.0778489,71.4851274763328
4.142,1500,-0.06074863,-0.02024176,-0.0588489,71.4851274763328
4.152,1500,0.02925137,-0.03424176,-0.0308489,71.4851274763328
4.162,1500,-0.12074863,-0.05024176,-0.0158489,71.4851274763328
4.172,1500,-0.04974863,-0.02124176,0.0091511,71.4851274763328
4.182,1500,-0.12074863,-0.06024176,0.0071511,71.4851274763328
4.192,1500,-0.04074863,-0.01124176,0.0241511,71.4851274763328
4.202,1500,-0.01474863,-0.00224176,0.0231511,71.4851274763328
4.212,1500,0.03925137,-0.00724176,-0.0158489,71.4851274763328
4.222,1500,0.09525137,-0.01924176,-0.0548489,71.4851274763328
4.232,1500,0.05425137,0.00075824,0.0171511,71.4851274763328
4.242,1500,-0.06374863,-0.06124176,-0.1158489,71.4851274763328
4.252,1500,0.06825137,0.01075824,0.0181511,41.6294629897754
4.262,1500,-0.07974863,-0.07424176,-0.1008489,41.6294629897754
4.272,1500,-0.04674863,-0.00924176,0.0421511,41.6294629897754
4.282,1500,-0.05674863,-0.02324176,0.0131511,41.6294629897754
4.292,1500,0.02925137,-0.01524176,0.0371511,41.6294629897754
4.302,1500,0.01225137,0.03775824,0.1211511,41.6294629897754
4.312,1500,0.06325137,-0.02424176,-0.0038489,41.6294629897754
4.323,1500,0.04125137,0.00175824,0.0331511,41.6294629897754
4.332,1500,-0.04274863,-0.04124176,-0.0588489,41.6294629897754
4.343,1500,-0.02274863,-0.01324176,-0.0278489,41.6294629897754
4.352,1500,0.04525137,-0.01324176,-0.0118489,41.6294629897754
4.362,1500,-0.01974863,-0.02724176,-0.0148489,41.6294629897754
4.373,1500,0.04125137,-0.01724176,-0.0018489,41.6294629897754
