Time,Velocity_X,Velocity_Y,Velocity_Z,Velocity_Magnitude
0.087,3.2608992165469997,0.5159804201439999,-0.047901562589999995,3.3018167808264858
0.097,2.427280226105002,0.41759069296000034,-0.034215401850000035,2.463177211775661
0.108,2.562135098715499,0.5132863372559998,0.07023620796499996,2.6139878065884052
0.118,2.0350142261049986,0.7608234429599996,-0.08324865184999995,2.17418158161688
0.128,2.0350142261050013,0.7608234429600007,0.16191759815000012,2.1786125218583297
0.137,1.9197726534945017,0.4199615486640004,0.23398568833500016,1.979051299437988
0.147,2.0350142261049964,0.5646904429599988,0.11288434814999977,2.1149234200975995
0.157,2.1821139761050024,0.5646904429600005,0.11288434815000008,2.2568206789952088
0.167,2.378246976105002,0.46662394296000037,0.5541835981500004,2.4861448155637684
0.177,2.2311472261049956,0.6137236929599987,0.40708384814999915,2.3495514412928027
0.187,2.231147226105002,0.7608234429600007,-0.2793816518500003,2.373799562579787
0.198,2.5081985237155022,0.4593497622560004,-0.14551009203500015,2.5540624944071557
0.208,2.1330807261049958,0.025324692959999954,0.11288434814999977,2.1362157194935594
0.218,2.0350142261050017,0.3685574429600003,-0.08324865185000008,2.0697941509352558
0.228,1.985980976105002,0.6137236929600005,-0.3284149018500003,2.1044318845019867
0.237,2.0080325034944955,0.3317016986639993,-0.2955734116649994,2.056595291658094
0.247,2.378246976105002,0.31952419296000023,-0.18131515185000013,2.4064558116719525
0.257,2.231147226105002,0.6627569429600005,-0.1322819018500001,2.3312578603738334
0.267,2.0350142261050013,0.7608234429600007,-0.2303484018500002,2.1847644262121477
0.277,2.182113976105002,0.6627569429600005,-0.08324865185000008,2.2820601456117036
0.287,2.3782469761049887,0.46662394295999776,-0.1322819018499994,2.427199020487012
0.298,2.4542619487155015,0.40541318725600034,-0.4691295420350004,2.5313719783002755
0.307,1.8315128034945014,0.4199615486640004,-0.07492378666500006,1.8805372704439485
0.317,2.133080726105002,0.5646904429600005,0.3580505981500003,2.235421416933858
0.327,2.427280226105002,0.46662394296000037,0.3090173481500002,2.4909674669978217
0.337,2.182113976105002,0.2704909429600002,-0.23034840185000013,2.210847606953274
0.347,2.03501422610499,0.46662394295999776,-0.7697141518499964,2.2251922793662993
0.357,2.2801804761050017,0.6137236929600005,-0.7206809018500006,2.468858184911038
0.368,2.616071673715502,0.4593497622560004,-0.4151929670350003,2.688348639216387
0.378,2.2801804761050017,0.3685574429600003,-0.3774481518500003,2.3404112244874034
0.387,2.0962923534945017,0.7288710236640005,-0.2955734116650002,2.238985985248638
0.397,2.182113976105002,0.7608234429600007,0.06385109815000006,2.3118284276315255
0.408,2.29245222371549,0.3514766122559985,0.232045932964999,2.330819238376637
0.418,2.182113976105002,0.6137236929600004,0.06385109815000006,2.267676153851824
0.428,2.231147226105002,0.6137236929600004,-0.03421540185000002,2.31426995175158
0.438,2.0840474761050016,0.3685574429600003,-0.03421540185000002,2.116662269977097
0.448,2.0840474761050016,0.7117901929600006,0.014817848150000009,2.2022985106650412
0.458,2.329213726105002,0.6137236929600004,0.06385109815000005,2.4095581163174646
0.467,2.0521624284945017,0.4199615486640004,0.057465988335000044,2.095481012821647
0.477,2.1330807261049904,0.6627569429599969,-0.18131515184999913,2.2410165849035257
0.487,2.0840474761050016,0.7608234429600007,-0.2303484018500002,2.2305081439555394
0.497,2.2801804761050017,0.8588899429600008,0.01481784815000001,2.4366235873339286
0.508,2.5621350987155025,0.8369057872560007,-0.1994466670350002,2.702725760006711
0.517,2.0521624284945017,0.5523513236640005,-0.07492378666500009,2.126517385653371
0.527,2.2801804761050017,0.5156571929600003,0.21095084815000015,2.3472591686043156
0.538,2.5081985237155022,0.4593497622560004,0.28598250796500024,2.5659010178327653
0.547,2.0521624284945017,0.3758316236640003,0.1457258383350001,2.0913765950274974
0.557,2.329213726105002,0.41759069296000034,0.11288434815000009,2.3690423054010687
0.567,2.231147226104977,0.22145769295999773,0.16191759814999834,2.2479499022259732
0.577,1.9369477261050017,0.5156571929600003,-0.13228190185000013,2.008772594364971
0.587,2.133080726105002,0.7117901929600006,-0.2793816518500003,2.265994874280415
0.597,2.4763134761050023,0.6627569429600005,-0.2793816518500003,2.5786487362127013
0.608,2.5621350987155025,0.9447789372560008,-0.5770026920350004,2.7910706925780495
0.617,1.9197726534945017,0.6847410986640006,-0.47209311166500034,2.0921924670991543
0.628,2.400325373715502,0.6750960622560006,-0.4691295420350004,2.5372030112283075
0.637,2.0521624284945017,0.3317016986640003,-0.20731356166500017,2.0891087962744455
0.647,2.231147226105002,0.12339119296000012,0.21095084815000015,2.2444918336655495
0.658,2.400325373715502,0.13573031225600013,0.2859825079650002,2.421109376345796
0.668,2.182113976105002,0.2704909429600002,0.11288434815000008,2.201710614725155
0.678,2.0350142261050013,0.6137236929600005,0.06385109815000005,2.1265033821946204
0.688,2.133080726104978,0.6627569429599932,0.014817848149999847,2.2337188091042286
0.698,2.329213726105002,0.41759069296000034,-0.1322819018500001,2.370045794975239
0.708,2.329213726105002,0.46662394296000037,-0.27938165185000025,2.3918671772090354
0.718,2.1821139761050024,0.46662394296000037,-0.3774481518500003,2.2631452485846553
0.727,2.0080325034945017,0.3317016986640003,-0.2514434866650002,2.0507180154700038
0.737,2.378246976105002,0.41759069296000034,0.014817848150000009,2.414676010321715
0.747,2.2801804761050017,0.5156571929600003,0.21095084815000015,2.3472591686043156
0.757,2.427280226105002,0.6627569429600005,0.21095084815000015,2.524962637707188
0.768,2.4003253737155017,0.6750960622560005,0.17810935796500013,2.499807899893655
0.777,1.7873828784945014,0.4199615486640004,0.10159591333500008,1.8388656792430293
0.788,2.5081985237155022,0.7829692122560006,0.1241727829650001,2.6304979569919227
