Time,Velocity_X,Velocity_Y,Velocity_Z,Velocity_Magnitude
0.088,3.4595241843785,1.126686803032,0.191903391855,3.64342663522015
0.098,2.084047476105,0.61372369296,0.06385109815,2.17347362916946
0.108,2.133080726105,0.66275694296,0.06385109815,2.23458208895025
0.119,2.1306424987155,0.890842362255999,-0.145510092035,2.31395997342359
0.128,1.9197726534945,0.728871023664,-0.207313561665,2.06391834215711
0.138,2.378246976105,0.56469044296,0.01481784815,2.44441271972364
0.149,2.3463887987155,0.567222912255999,-0.037636942035,2.41426982053197
0.159,2.035014226105,0.80985669296,-0.08324865185,2.19182141188937
0.169,2.084047476105,0.662756942960001,0.01481784815,2.18694312151119
0.179,2.084047476105,0.368557442959999,0.16191759815,2.12257055948948
0.189,2.035014226105,0.51565719296,0.06385109815,2.10030050322236
0.198,1.8315128034945,0.684741098664001,-0.163183636665,1.96212599514891
0.208,2.182113976105,0.564690442959999,-0.08324865185,2.2555325400264
0.219,2.4542619487155,0.459349762256,-0.037636942035,2.4971624809778
0.229,2.182113976105,0.662756942960001,-0.13228190185,2.28437445960848
0.238,1.9197726534945,0.596481248663999,-0.119053711665,2.01382489491372
0.249,2.4542619487155,0.405413187256,0.016299632965,2.48757457040963
0.258,2.0521624284945,0.375831623664,-0.074923786665,2.0876382866959
0.269,2.4003253737155,0.836905787256001,-0.145510092035,2.54620234532315
0.278,2.0080325034945,0.684741098664001,-0.163183636665,2.12783782431021
0.288,2.37824697610499,0.613723692959997,-0.181315151849999,2.46284198334838
0.298,2.476313476105,0.51565719296,0.01481784815,2.52947629781629
0.308,2.231147226105,0.51565719296,0.11288434815,2.29274140741268
0.319,2.1306424987155,0.675096062256001,0.016299632965,2.23509682757615
0.329,1.985980976105,0.61372369296,-0.08324865185,2.0803142903865
0.338,2.0080325034945,0.331701698664,0.057465988335,2.03605571922831
0.348,2.23114722610499,0.564690442959997,-0.08324865185,2.30300316520868
0.359,2.4003253737155,0.836905787256001,-0.091573517035,2.54369001756645
0.368,2.0080325034945,0.375831623664,0.013336063335,2.04294439352166
0.379,2.3463887987155,0.459349762256,-0.145510092035,2.39535295639416
0.388,1.8315128034945,0.552351323664001,-0.295573411665,1.93568974161691
0.399,2.3463887987155,0.675096062256001,-0.145510092035,2.44590847639383
0.409,2.23114722610499,0.368557442959998,0.259984098149999,2.2762785999539
0.418,1.9639025784945,0.331701698664,0.057465988335,1.99254653509755
0.429,2.2924522237155,0.890842362256001,-0.307319817035,2.47858483460833
0.438,1.9197726534945,0.596481248664,-0.295573411665,2.03191549105675
0.449,2.5081985237155,0.351476612256,-0.091573517035,2.53436014653674
0.458,2.0080325034945,0.508221398664,-0.207313561665,2.08169700917319
0.469,2.40032537371549,0.836905787255996,-0.469129542034998,2.58496725775298
0.479,2.182113976105,0.56469044296,0.01481784815,2.25404442496303
0.488,2.0521624284945,0.331701698664,0.057465988335,2.07959106307859
0.499,2.5621350987155,0.513286337256,-0.415192967035,2.64582394122491
0.508,1.9639025784945,0.596481248664,-0.383833261665,2.08806877055942
0.519,2.4003253737155,0.567222912256,-0.037636942035,2.46672257688139
0.528,2.0962923534945,0.375831623664,0.189855763335,2.13816188618564
0.539,2.5621350987155,0.729032637256001,-0.145510092035,2.66780772117077
0.549,2.084047476105,0.662756942960001,-0.47551465185,2.23799348350824
0.558,1.8315128034945,0.464091473664,-0.119053711665,1.89314390143833
0.569,2.50819852371548,0.459349762255996,0.232045932964998,2.56045061531339
0.578,1.9197726534945,0.464091473664,0.057465988335,1.97590745654959
0.589,2.2385156487155,0.729032637256001,-0.199446667035,2.36267218816322
0.598,2.0962923534945,0.508221398664001,-0.163183636665,2.16318272937233
0.609,2.5081985237155,0.567222912256,0.016299632965,2.57158848663459
0.618,1.8756427284945,0.728871023664001,0.057465988335,2.0131048045014
0.629,2.5081985237155,0.944778937256001,-0.037636942035,2.68050062750542
0.639,2.476313476105,0.51565719296,0.01481784815,2.52947629781629
0.648,2.0521624284945,0.375831623664,-0.030793861665,2.08652062155796
0.659,2.3463887987155,0.782969212256001,-0.199446667035,2.48160435103377
0.668,2.0080325034945,0.728871023664,0.057465988335,2.13699551802121
0.679,2.6160716737155,0.459349762256,0.070236207965,2.6570220795113
0.688,2.22868212849447,0.331701698663996,-0.207313561664998,2.26274809901974
0.699,2.4542619487155,0.782969212256001,-0.253383242035,2.58856052036605
0.709,1.985980976105,0.61372369296,-0.08324865185,2.0803142903865
0.718,1.9197726534945,0.287571773664,-0.074923786665,1.94263690377842
0.729,2.6160716737155,0.351476612256,-0.253383242035,2.65171074559873
0.738,2.0962923534945,0.464091473664,-0.339703336665,2.17375731952499
0.749,2.3463887987155,0.675096062256001,-0.199446667035,2.44970897475649
0.758,1.9639025784945,0.287571773664,0.145725838335,1.99018765014359
